gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
5819,28960,10.7135208470281,9756.18197826226,0,8.90450694900937,0,15.5,0,0,11.7135208470281,453.219993379666,5473.68786895485,11931.4554069866,16296.5883785333,18276.1439179266,17.8819722039625,10.7135208470281,0,4,3.6180277960375,3.6180277960375,SV
4020,40373,11.2153832546901,8426.36544849444,0,9,0,15.5,0,0,12.2153832546901,433.292476418428,5496.16151532973,11784.9476356425,16193.2395813901,18207.0852181723,25.0384139141534,11.2153832546901,0,4,3.13846698123962,3.13846698123962,SV
58199,6721,6,4779.5,0,5,0.5,15.5,0,0,7,381.046283075586,5376.59942512028,11990.1076961327,16280.5568812974,18187.1431577038,5.5,6,0,7.00827101245522,2.99172898754478,2.99172898754478,SV
62455,3577,7.73574541986454,4767.00263297698,0,6.73574541986454,0.5,15.5,0,0,8.73574541986454,681.463138322346,4648.75177007494,10741.1395477797,15607.2846380163,17869.7283000754,7.93004358781036,7.73574541986454,0,7.30570183205418,3.38859633589163,3.38859633589163,SV
7380,6705,5.99137253209483,4770.0664800934,0,4.99383752292488,0.5,15.001232495415,0,0,6.99137253209483,355.343473082292,4784.93221275217,11543.9383221493,16084.326611285,18134.8964703851,5.48644255043473,5.99137253209483,0,3,4.00246499083005,4.0049299816601,SV
38931,57936,4.01644379133359,1619.36436689296,0,3.67762919422239,0.5,15,0,0,5.01644379133359,400.130014694994,5227.00244183117,11845.984099926,16193.7567768795,18135.3305927014,5.1694072985556,4.01644379133359,0,3.6611854028888,4,4,SV
5894,9667,9.06880114157684,1423.1083514411,0,6.75360065232962,0.5,15.9384001630824,0,0,10.0688011415768,222.993576189969,2853.07025420433,8328.46544653946,13974.2968084803,17093.0864156559,29.1736088064499,9.06880114157684,0,3,3.12319967383519,3.12319967383519,SV
2457,1408,5.03052971838042,17298.2697465536,0,3.54579457757063,0.5,15.9847351408098,0,0,6.03052971838042,188.114031274803,3083.09846296953,9333.83107721037,14297.6008905382,17464.9638102516,1.1373837327119,5.03052971838042,0,3,9.81682168971747,9.81682168971747,SV
21221,6466,8.60797116300091,12882.991281972,0,6.72159423260018,0,15.5,0,0,9.60797116300091,680.561878503766,5655.75579814101,11904.9457219497,16132.3581173974,18108.1619567445,6.49717404670082,8.60797116300091,0,26,0,0,SV
10969,14768,7.92803426366299,5258.5294579016,0,6.66051284887362,0,15.5,0,0,8.92803426366299,735.001540758763,5632.75127935701,11914.887690521,16098.8141840259,18086.2753810419,7.69367560127284,7.92803426366299,0,26,0,0,SV
99381,39109,8.55953202024102,2047.38239210844,0,6.46258972585201,0.5,15.865647431463,0,0,9.55953202024102,189.448578439653,3555.087452434,10519.8262702152,15237.8483919613,17643.521776896,40.2365059889853,8.55953202024102,0,5,4,4,SV
200191,7821,5.7518113956321,4170.44516488118,0,4.7518113956321,0.5,15.6240943021839,0,0,6.7518113956321,281.118632712518,3838.66664839815,10581.5171945571,15357.1920627425,17725.40759142,4.38315128034446,5.7518113956321,0,5,6.23369743931107,6.48188604367897,SV
30440,6721,10.278248929535,8537.94902107527,0,7.85216595302336,0,15,0,0,11.278248929535,506.751891332329,6319.18038387003,12214.5381632923,16508.8117141549,18330.2212933693,12.3912446476752,10.278248929535,0,8.14783404697664,3.55649785907008,3.55649785907008,SV
33913,6721,10.093282973743,8354.40113761101,0,7.7288553158287,0,15,0,0,11.093282973743,502.374363711919,6284.71506077412,12199.5559208732,16488.2188377434,18323.3158976864,11.4664148687152,10.093282973743,0,8.2711446841713,3.18656594748609,3.18656594748609,SV
46910,5764,5.76301021780819,4139.98307275539,0,4.88150510890409,0.5,15.5,0,0,6.76301021780819,436.877547726035,5546.91886796989,11947.7205384527,16215.1920959959,18174.0696437219,6.09247445547953,5.76301021780819,0,7.47397956438363,2.52602043561637,2.52602043561637,SV
44146,4707,7.11170575022697,4771.49571859837,0,6.11170575022697,0.5,15.5,0,0,8.11170575022697,578.328305840492,5541.58562803268,12088.6056241691,16282.108494699,18241.2501702607,7.05638805031776,7.11170575022697,0,7.88936460018158,2.11063539981842,2.11063539981842,SV
1712,11149,5.56826035492122,3981.96894062823,0,4.56826035492122,0.5,16,0,0,6.56826035492122,265.225733722094,3882.52764493227,9908.83439054154,14291.3319408251,17244.1202485273,4.42065088730305,5.56826035492122,0,3,5.51108875777572,5.51108875777572,SV
1540,6062,5.62583684420679,4118.57820160687,0,4.77550210652407,0.5,16,0,0,6.62583684420679,270.115001153084,3874.58266721398,9946.93463958474,14342.5149766286,17262.2260850148,4.90133895073086,5.62583684420679,0,3,3.55100421304815,3.55100421304815,SV
80076,21051,7.88361556339078,3830.58052885137,0,6.19180778169539,0,15.6383615563391,0,0,8.88361556339078,350.43158803496,4560.76731323136,11271.7433680479,15793.69385795,17975.7063430839,19.6128787465859,7.88361556339078,0,14.1698306619655,1,1,SV
64334,44117,10.1105527798645,2177.74772678455,0,7.30527638993226,0,15.8610552779865,0,0,11.1105527798645,297.207788561238,4342.30477229529,10969.5479877724,15653.1741195905,17841.6447226522,42.3276383546181,10.1105527798645,0,12.8336683320813,1,1,SV
52813,33958,8.40723445499316,17723.7770780567,0,5.69758851500228,0,15.1975885150023,0,0,9.40723445499316,309.500975860283,4584.17793379398,11113.5573595441,15677.6565369386,17882.1818372351,5.80241148499772,8.40723445499316,0,26,0,0,SV
63702,40885,8.63795525883324,20532.7259578751,0,5.62068158038892,0,15.1206815803889,0,0,9.63795525883324,299.964515968226,4618.55533356615,11144.0894125856,15724.1083254451,17878.4133974391,5.87931841961108,8.63795525883324,0,26,0,0,SV
153750,54461,9.22219471540302,4461.17685794318,0,7.30554867885076,0,15.1944513211492,0,0,10.222194715403,249.27941443352,4050.084715551,10621.8640062038,14815.8604165639,17737.5824874986,23.4996286579408,9.22219471540302,0,5.38890264229849,2.77780528459698,2.77780528459698,SV
330494,6280,8.03294861014001,5479.46404722286,0,7,0,15.5,0,0,9.03294861014001,323.581533286721,4105.10796963284,10703.9765624823,14761.5076409702,17682.8337741171,7.36243471154012,8.03294861014001,0,6.06589722028002,3.93410277971998,3.93410277971998,SV
55157,104487,6.27725492045283,1265.87971161027,0,5.70794119033962,0.5,15.5,0,0,7.27725492045283,271.024902062491,3069.71269764332,8444.30945745343,13705.2778909248,16995.5443609306,12.3243628167547,6.27725492045283,0,6,1.43068626988679,1.43068626988679,SV
14585,63318,5.72153137333225,26766.6834836876,0,4.34430627466645,0.5,15.8443062746665,0,0,6.72153137333225,338.723361997283,2999.57303378126,9123.05889423983,14336.6186406104,17344.6717902533,10.0418192186626,5.72153137333225,0,5.3113874506671,2.6886125493329,2.6886125493329,SV
4225,79794,2.03590810066089,62.3439757102169,0,1.85727206710726,0.5,16,0,0,3.03590810066089,38.2881692750379,1556.10130061209,8191.29296231316,13660.841262301,16950.1813494428,0.5,2.03590810066089,0,2.35727206710726,32.3572720671073,34.2854558657855,SV
1326,50596,3.44852848805021,1709.97292887035,0,2.89180606289301,0.5,16,0,0,4.44852848805021,70.7489309735829,1797.37055115972,7945.56728706416,13354.3614638289,16825.0315682918,3.00525091320742,3.44852848805021,0,2.5567224251572,29.7731102993712,31.6596654490568,SV
5884,9454,29.8935082156677,73678.6773870022,0,15,0.5,15.5,0,0,30.8935082156677,696.171782636316,5222.74590796139,11427.7866434227,15140.0049289388,17929.5470608133,356.281622021459,29.8935082156677,0,2.21837797854096,12.3448660643771,12.3448660643771,SV
6122,20966,33.7568778377026,122885.83311273,0,15,0.5,15.5,0,0,34.7568778377026,775.844669369981,5250.44553921372,11313.3434300907,15093.2800246421,17904.908967752,355.990046955645,33.7568778377026,0,2.50995304435492,11.4701408669353,11.4701408669353,SV
83830,23044,2.8741136433091,1287.02254743571,0,2.7482272866182,0.5,15.5,0,0,3.8741136433091,113.184362191707,2638.09572652262,9074.21612879308,14104.6844096049,17136.8670702029,0,2.8741136433091,0,9.2517727133818,1.7482272866182,3.24468185985461,SV
59493,51057,3.30464548699092,4827.82399165432,0,2.53643032466061,0.5,15.7682151623303,0,0,4.30464548699092,124.482639742084,2326.06527669798,9423.26087944966,14483.8824012551,17123.7528129519,2.95036678563338,3.30464548699092,0,8.92713935067877,1.53643032466061,1.53643032466061,SV
15595,36136,5.72609639912844,3585.10869079456,0,4.86304819956422,0.5,16,0,0,6.72609639912844,520.116109717637,3680.78684321046,9174.36519720219,14027.4884930588,17156.5219279826,7.81847590021789,5.72609639912844,0,9.36304819956422,1,1,SV
13405,27000,5.45950394216925,3032.8624162036,0,4.72975197108462,0.5,16,0,0,6.45950394216925,494.923122534994,3683.98595269397,9205.62316278066,14045.4834839036,17151.1900788434,7.88512401445769,5.45950394216925,0,9.22975197108462,1,1,SV
10001,79794,15.8928528719116,68560.661537003,0,7.61110446741804,0.5,15.5,0,0,16.8928528719116,597.587420224678,4305.1553527189,9903.73437991901,14393.6150020135,17376.2895434967,38.1505582742393,15.8928528719116,0,7.08730063820258,2.91269936179742,2.91269936179742,SV
55197,79794,14.3169258501148,4013.42122249305,0,11.2937742143404,0.5,15.5,0,0,15.3169258501148,398.253887751722,3503.18209211901,9780.38580230472,14411.9811262368,17360.6163366316,161.122174987802,14.3169258501148,0,8,1.45875484286807,1.45875484286807,SV
3715,18091,30.4119204741437,392088.362668747,0,10.3341962774284,0.5,15.5,0,0,31.4119204741437,1538.16038914537,5017.50511843641,9476.77512696013,14340.5570727666,17468.6372673393,102.479289341718,30.4119204741437,0,3.16580372257158,2.66839255485684,2.66839255485684,SV
5694,30557,24.765559777501,153492.929704525,0,9.85291173181031,0.5,15.8529117318103,0,0,25.765559777501,924.142498352099,5108.10295417334,10550.5277005235,14603.8986323874,17416.5,72.3865340829361,24.765559777501,0,4,2.41164692724124,2.41164692724124,SV
23463,79794,2.97050345328171,24.0338204293512,0,2.97050345328171,0.5,16,0,0,3.97050345328171,674.387778989971,3518.83378044167,8942.55034532817,13840.1107797158,17104.8834551073,2.88201381312683,2.97050345328171,0,8.88201381312683,1.23597237374634,1.23597237374634,SV
23628,79794,2.94871799461544,25.1666642799973,0,2.94871799461544,0.5,16,0,0,3.94871799461544,675.782048344612,3513.91026678309,8940.37179946154,13838.3461575639,17105.16666607,2.79487197846174,2.94871799461544,0,8.79487197846174,1.41025604307652,1.41025604307652,SV
87420,44244,5.45021658949554,8321.69291970413,0,4.17532488424331,0.5,15.5,0,0,6.45021658949554,188.378790316172,2933.31607588287,9797.30523032136,14337.6125782775,17272.2641104907,3.62554147373885,5.45021658949554,0,26,0,0,SV
29292,22131,2.9669495933922,2966.36010998487,0,2.68677983735688,0.5,15.9066100813216,0,0,3.9669495933922,203.676774635329,2883.87386797462,8647.27073295531,14111.493930399,17193.8923609784,0.466949593392201,2.9669495933922,0,26,0,0,SV
4898,28169,14.6187941345852,92937.5232398893,0,4.9873278591549,0.5,15.6694826979656,0,0,15.6187941345852,413.377445151797,4520.07070967136,10822.1478991299,15208.9298686354,17787.1795507387,11.3093970672926,14.6187941345852,0,2.33051730203442,44.6525865101721,46.6610346040688,SV
4325,71660,25.315126598347,200958.528634641,0,8.11414556694217,0.5,15.0570727834711,0,0,26.315126598347,739.467453001649,4685.23989054875,10437.8680229058,14718.7755536033,17602.3798888562,22.1365505123977,25.315126598347,0,3,45.1463608264457,45.2605063933879,SV
76733,39651,4.45883858017623,6246.16778813163,0,3.95883858017623,0.5,15.7602903549559,0,0,5.45883858017623,501.619979927316,4229.01810548315,10404.5831851386,14510.2324507711,17516.625876083,4.69854822522029,4.45883858017623,0,5,11.0823228396475,11.6029035495594,SV
210580,10144,5.97657261404675,4891.57661440037,0,5,0.5,15.5,0,0,6.97657261404675,330.828888009419,3875.43929464219,10570.6615351905,15277.6098920186,17734.2789294274,5.52342738595325,5.97657261404675,0,5,4.23427385953255,4.23427385953255,SV
59963,79794,2.31373112695292,870.848952786531,0,2,0.5,15.6862688730471,0,0,3.31373112695292,24.5393960624933,955.39252325194,7326.21351612313,13115.8795120157,16747.5889286152,0.686268873047084,2.31373112695292,0,26,0,0,SV
59801,52364,2.13234274880961,877.059392598923,0,1.8161713744048,0.5,15.8676572511904,0,0,3.13234274880961,62.1185236023739,1225.59539033566,7671.42332284991,13202.3358817089,16812.2290980101,0.5,2.13234274880961,0,26,0,0,SV
67366,79794,2,36.5098613100126,0,2,0.5,16,0,0,3,19.2235527164303,793.015562464949,7200.81954666134,13042.2680608528,16656.485208035,0.722143957857043,2,0,26,0,0,SV
77334,79794,2,58.814528279705,0,2,0.5,16,0,0,3,22.2329125456745,702.557746421196,7043.97879320779,12894.6324080534,16623.0282075804,0.545122791430913,2,0,26,0,0,SV
67288,37577,5.76732208428439,6821.12861154531,0,5.23267791571561,0.5,15.5,0,0,6.76732208428439,310.848789122072,3463.72379961028,9732.74343417026,14429.5098312643,17501.7785618104,5.23267791571561,5.76732208428439,0,26,0,0,SV
57673,5545,5.97016067861114,1641.03658962878,0,5.02983932138886,0.5,15.5,0,0,6.97016067861114,212.472070873599,3202.87336730608,9911.2413971778,14432.5524101792,17443.5638852386,5.02983932138886,5.97016067861114,0,26,0,0,SV
74260,79794,3.58584556169808,32.6213134452701,0,3.54292278084904,0.5,15.957077219151,0,0,4.58584556169808,43.3479769062251,1384.67056530714,7999.12159489933,13433.0386095755,16936.2182006259,7.2853860957548,3.58584556169808,0,7.91415443830192,4.25753668509424,4.25753668509424,SV
49404,79794,4.96974163595587,2311.10786541458,0,4,0.5,15.5,0,0,5.96974163595587,122.21623050794,2021.36422667839,8366.05089417566,13584.9907251243,16991.299983344,5,4.96974163595587,0,6.06051672808826,1.36310036852956,1.36310036852956,SV
2416,79794,24.1966197713045,195918.614267101,0,7.94182644423563,0.5,15.1163471115287,0,0,25.1966197713045,720.872758972459,4632.0991036091,10316.189118559,14629.9877988221,17551.1540400971,16.7091322211782,24.1966197713045,0,2.88365288847126,48,48,SV
6422,31159,9.13816810038406,27483.3744891912,0,3.86844826769084,0.5,16,0,0,10.1381681003841,127.443038117955,2918.90137731656,9736.31138063408,14663.1004324849,17512.1101513697,9.05267240153626,9.13816810038406,0,2,58.8946551969275,59.8025431300048,SV
46990,24089,4.31271170894615,1179.94662800571,0,3.21906756341923,0.5,16.8127117089462,0,0,5.31271170894615,27.5652522163,527.511455213535,5841.52728218865,11658.7060104001,15812.5115469353,6.28262610815,4.31271170894615,0,7,1,1,SV
30754,74789,3.75554627645761,6264.86215615552,0,2.10951983276755,0.5,16.0365066109225,0,0,4.75554627645761,18.0951983276755,608.28236603085,6686.89876132738,12061.3303827541,16347.9943772145,1.91266527306288,3.75554627645761,0,7,1.43807933107018,1.51109255291522,SV
17139,57383,1,0,0,1,1,16.1408665990457,0,0,2,21.3467281265184,765.335408843122,6216.98597768508,12563.6366350353,16214.0612059059,0,1,0,6.15480040572584,3.43653360381722,3.43653360381722,SV
13196,42603,1,0,0,1,1,16.2337719298666,0,0,2,28.5004385997308,936.374122884474,6247.64473685599,12423.9070174806,15931.1644735561,0,1,0,5.59736842080019,3.06491228053346,3.06491228053346,SV
28879,79794,1,0,0,1,1,16,0,0,2,8.62473750731442,424.313314218889,5918.97101884126,11845.7253256876,16180.125578467,0,1,0,4.24737507314421,9.50524985371158,10.0041998829693,SV
11295,79794,1,0,0,1,1,16,0,0,2,8.51743817620445,399.097971408046,6009.31705563585,11835.6391885632,16129.2656955209,0,1,0,3.1743817620445,11.651236475911,11.7209891807288,SV
38230,33069,1,0,0,1,1,16.2936980454251,0,0,2,36.0029768617824,1045.04768599104,6375.93518309668,11962.6409234004,15569.4130531549,0,1,0,7.71343518234789,1.58739609085023,1.58739609085023,SV
57768,79794,1,0,0,1,1,16,0,0,2,14.128790197894,503.926405601203,6306.83883172087,12309.2004595706,16417.7558084307,0,1,0,10.1103915981948,2.44480420090258,2.44480420090258,SV
58274,79794,12.0368045223877,31474.1853159319,0,8.15439849253744,0.5,15.5,0,0,13.0368045223877,445.441212929087,3750.84339480964,9901.02603391791,14373.8016165821,17288.7526976082,49.400357037317,12.0368045223877,0,7.57719924626872,1.84560150746256,1.84560150746256,SV
90001,72888,9.04728708032053,331.536565095419,0,8.49698564480059,0.5,15.5503014355199,0,0,10.0472870803205,310.004143504659,3336.48869863548,9855.54144491651,14357.2062918496,17236.9174832602,66.2062918496085,9.04728708032053,0,8,1.10060287103988,1.10060287103988,SV
31920,74036,2.09214574645739,2127.82351283869,0.5,1.72809716430493,0.959550157538615,8.41910031507723,0,0,3.09214574645739,76.3097164304927,600.136193495244,3427.76425468049,6158.36520864652,8232.84599165991,2.95283849968109,2.09214574645739,0,26,0,0,SV
19663,46079,1,0,0.5,1,1,8.7260188072687,0,0,2,13.6708463270916,281.943573381053,3116.51191191189,6390.12632921361,8245.07774216519,0,1,0,15.6031348656397,0.904075229074806,0.904075229074806,SV
1380,79794,16.5223274340387,27595.0378974127,0,10.5,0.5,15.5,0,0,17.5223274340387,834.551344166743,4603.75522322347,10422.4467010663,14638.0203726671,17563.1465182037,47.3407758113462,16.5223274340387,0,3,14.9553451319225,14.9553451319225,SV
4826,66860,20.092704137438,64507.1669121059,0,10.407295862562,0.5,15.592704137438,0,0,21.092704137438,947.441102247452,4834.89122095972,10369.5736175238,14660.5394910236,17625.0354816318,49.0562248246279,20.092704137438,0,3.18540827487595,7.07295862562023,7.07295862562023,SV
3414,14274,1,0,0,1,1,16.4118422891479,0,0,2,97.1341101252474,1548.24579868675,6668.8243047318,12232.8745632737,15428.6993571389,0,1,0,5.41052337363362,1.8236845782958,1.8236845782958,SV
9633,79794,1,0,0,1,1,16,0,0,2,189.516282643308,1389.29039461492,7295.44451158075,12629.0858730457,16552.6097967332,0,1,0,8.19663969310932,5.64855148619972,5.64855148619972,SV
90128,79794,1,0,0,1,1,16,0,0,2,14.0580562067917,506.251812921022,6097.20184467535,11878.0246728195,16269.0377173041,0,1,0,10.9753271804657,1.40493456390686,2.21480369172059,SV
19928,79794,1,0,0,1,1,16,0,0,2,8.57011464668903,411.476941971923,5964.96346748783,11840.5907767888,16154.2343425306,0,1,0,3.70114646689035,10.5977070662193,10.8781656529754,SV
56681,54430,3,49,0,3,0.5,16.1850262737134,0,0,4,743.050788211403,3516.22723326564,9004.80998401111,13870.8908064907,17093.7968471544,1.5,3,0,8,3,4,SV
44882,79794,2.78637694253121,1884.44930977188,0,2.78637694253121,0.5,16,0,0,3.78637694253121,662.304683770984,3446.02612034546,8917.19653234503,13812.4829092876,17105.1052240691,1.28637694253121,2.78637694253121,0,7.14550777012482,3.85449222987518,4.42724611493759,SV
67818,41926,3.5,177.676183433039,0,3.5,0.5,16.2443964008708,0,0,4.5,89.8568657776341,1633.1032491494,7851.3151687237,13382.4030617431,16737.2182304668,4.56724318955094,3.5,0,7.51120719825849,4,4,SV
68746,69443,3.71630259312224,2994.49309918424,0,3.28369740687776,0.5,16,0,0,4.71630259312224,36.9717636962887,1314.60974926932,8081.90356171876,13780.035402649,16974.1475734096,6.63478962751105,3.71630259312224,0,8.43260518624447,3.13478962751105,3.13478962751105,SV
51130,56887,4.20432558679022,1556.62754402263,0,3.5,0.5,16,0,0,5.20432558679022,143.647837206605,2405.24218846881,8658.96030246315,13934.1651839452,17026.5842321643,0.795674413209781,4.20432558679022,0,3.29567441320978,20.0432558679022,21.2259535207413,SV
5877,67408,5.8696975435596,2162.41883183667,0,4.32181852613576,0.5,16,0,0,6.8696975435596,221.298820474185,2914.11894546147,8571.44299047696,13719.5599583376,16920.6266313167,8.44424575264566,5.8696975435596,0,3,23.5478790174238,23.5478790174238,SV
23204,71209,12.4015615666285,23072.3046825908,0,8.55117117497139,0.5,15.5,0,0,13.4015615666285,1056.49789870228,5008.20498337876,10514.9005994669,14579.4587379559,17471.5372365469,32.8265466326848,12.4015615666285,0,8.40156156662852,1.89765765005723,1.89765765005723,SV
51188,40995,10.7500591835706,13793.4875694282,0,8.25001972785685,0.5,15.2500065759523,0,0,11.7500591835706,961.255004299688,4785.25087460165,10373.0002104305,14593.9971854924,17502.4970408215,26.0004471647553,10.7500591835706,0,8.50001315190457,1,1,SV
8038,79794,1,0,0,1,1,15.8148057642393,0,0,2,11.6483020079322,489.078671766445,6295.49474962521,11897.7068171017,16218.0417795386,0,1,0,2.62961152847856,22.7412656741217,22.7412656741217,SV
8096,79794,1,0,0,1,1,15.8414235074306,0,0,2,11.19580037368,475.55685822526,6256.47313810675,11888.5503134439,16204.0940821064,0,1,0,2.68284701486118,21.1974365690257,21.1974365690257,SV
75877,36909,3.5,340.731288523879,0,3.2767773384694,0.5,16.2767773384694,0,0,4.5,96.176795755513,1686.94419217971,7938.70474570827,13477.9743952758,16745.2089671197,2.1696679845918,3.5,0,3.5535546769388,16,16,SV
54500,50008,3.5,332.108058899874,0,3.19223587156739,0.5,16.1922358715674,0,0,4.5,78.2540047722869,1574.25041679933,7932.53321862442,13489.894742109,16781.6463393545,2.42329238529783,3.5,0,3.38447174313478,16,16,SV
71460,21156,8.34980694798287,4868.45993008895,0,6.13878163776826,0.5,16.4277563275537,0,0,9.34980694798287,786.266151861288,3891.45980248996,9250.55109380395,14077.7488630331,17076.5076362273,16.5437151368242,8.34980694798287,0,26,0,0,SV
10227,56005,6.14745805761777,13226.0657508397,0,4.44930674298666,0.5,16.1497689143289,0,0,7.14745805761777,785.734979431378,3661.35195957986,9232.94799642731,13987.7619817588,17133.7257360045,2.89861348597333,6.14745805761777,0,26,0,0,SV
18890,39693,16.2461621630937,17574.6815088578,0,11.7461621630937,0.5,15.5,0,0,17.2461621630937,662.938270141138,4183.84529698594,9609.55372971669,14270.1755676311,17353.2850811332,128.828324373579,16.2461621630937,0,26,0,0,SV
16700,60645,18.1627254025079,21823.9569354402,0,11.6390778175555,0.5,15.668637298746,0,0,19.1627254025079,387.93748032162,3495.76263461472,9329.59725894709,14307.6402638652,17360.9479789815,182.568728086539,18.1627254025079,0,26,0,0,SV
51394,70269,2.99525938683655,9094.31802579411,0,2.29620750946924,0.5,16.1990518773673,0,0,3.99525938683655,11.1753488115501,537.651591870235,5798.04026827414,11875.6396056486,16146.8673167069,2.98577816050965,2.99525938683655,0,7.39810375473462,1.60189624526538,1.60189624526538,SV
11603,8107,2.47325103566982,878.705556257162,0,2.44650207133964,0.5,16.4732510356698,0,0,3.47325103566982,45.2798359605949,1136.220174046,6603.27778963745,11707.4814813579,15906.3909428096,0.946502071339637,2.47325103566982,0,7,1.05349792866036,1.05349792866036,SV
56835,79794,2,12.9480281725992,0,2,0.5,16,0,0,3,16.0445752296364,888.571885744459,7366.50037332601,13198.2249563814,16691.8279577411,0.9091426335508,2,0,26,0,0,SV
53644,60462,2.25487829535268,233.311809623265,0,2.25487829535268,0.5,16,0,0,3.25487829535268,32.3414806746878,1308.01438524865,7523.33604945813,13248.3847313171,16635.0852943477,0.745121704647318,2.25487829535268,0,26,0,0,SV
11889,76306,14.4068114868132,65563.942292159,0,6.78136229736265,0.5,15.5,0,0,15.4068114868132,622.565692203003,4390.5465537745,10033.4036819502,14488.6766863659,17411.7460530486,15.6254491894506,14.4068114868132,0,7.1457584684249,2.7084830631502,2.7084830631502,SV
55225,28939,10.9125917467754,28726.2908046661,0,7.32767201808747,0.5,15.1723279819125,0,0,11.9125917467754,714.993405878427,4616.72253419866,10214.0406878446,14592.605699377,17528.319025098,11.584919728688,10.9125917467754,0,7.65534403617494,1.68931192765012,1.68931192765012,SV
20147,46898,4.4197347946465,20793.2877205312,0,3.45986739732325,0.5,16.2399668493308,0,0,5.4197347946465,477.271635884885,3169.26814491814,8979.42819836177,13890.7459441163,17028.108619174,6.7592043839395,4.4197347946465,0,5.52006630133837,4.04013260267675,4.04013260267675,SV
28694,79794,2.5,3560.14790423575,0,2.5,0.5,16,0,0,3.5,587.622157498961,3380.21556098748,8894.27400864509,13791.3747415908,17094.2447848163,1,2.5,0,6.18267243006267,5,5,SV
44412,79794,4.87889027677011,1937.61792780191,0,4,0.5,15.5,0,0,5.87889027677011,113.85790546285,2050.98176977294,8324.16841759102,13511.4011241838,16966.6792650047,5,4.87889027677011,0,6.24221944645979,2.45331667875871,2.45331667875871,SV
76285,405659,3.19354900671169,278.59751401376,0,3.09677450335585,0.5,15.9516127483221,0,0,4.19354900671169,88.8709801342338,2303.69344816438,7689.03249506722,13097.3711434028,16567.7582126041,0.935485265101306,3.19354900671169,0,6,1,1,SV
12731,26862,4.54453061055392,1612.20813091262,0,4.15839795791544,0.5,16,0,0,5.54453061055392,501.829367533792,3652.15151006542,9187.99130585697,14023.2100814348,17133.4599489479,6.8613265263848,4.54453061055392,0,9,1,1,SV
24421,79794,2.84419254423119,30.6019876999781,0,2.84419254423119,0.5,16,0,0,3.84419254423119,682.471677169204,3490.28751499625,8929.91925442312,13829.8795960827,17106.525496925,2.37677017692477,2.84419254423119,0,8.37677017692477,2.24645964615047,2.24645964615047,SV
146373,64644,2.2048205116298,4.2951794883702,0,2.1024102558149,0.5,16.1024102558149,0,0,3.2048205116298,67.9638973954134,1229.87466553668,7792.62092265184,13262.7712818608,16727.487795023,0.81928204651922,2.2048205116298,0,4.59035897674039,4.61446153488941,6.2048205116298,SV
92133,29439,2.68078035791405,3.81921964208595,0,2.34039017895702,0.5,16.340390178957,0,0,3.68078035791405,84.1465321690775,1681.56055966043,7962.53858777531,13338.9248572662,16667.0408945449,2.72312143165618,2.68078035791405,0,3.63843928417191,6.04234107374214,6.68078035791405,SV
2305,18866,6,4395.74993307376,0,5,0.5,16,0,0,7,320.202351314016,3055.3854593318,8734.17483246326,13875.643143265,17026.5850189622,8.96962432516739,6,0,3,6.07342702895403,6.07342702895403,SV
5797,29783,5.11683323839679,1539.77344519086,0,5,0.5,16,0,0,6.11683323839679,307.877013101242,3297.29282533214,8743.43582241563,13923.9723301055,17021.2636493882,8.46733295358717,5.11683323839679,0,3.88316676160321,16.5326670464128,16.5326670464128,SV
9929,79794,1,0,0,1,1,16.3933698099572,0,0,2,8.92652076017112,339.997940198053,5178.02796947793,11484.0669139104,15868.4548441942,0,1,0,3.85304152034223,11.8673961991444,12.6541358190589,SV
8144,79794,1,0,0,1,1,16.4465983738191,0,0,2,8.71360650472343,317.535486248322,5043.7323028543,11309.3175387518,15763.6478019501,0,1,0,3.42721300944686,12.9319674763829,13.8251642240211,SV
5460,70297,3.36215814435855,699.086072103353,0,2.77161860826891,0.5,16,0,0,4.36215814435855,59.8255722172325,2087.61455850734,8303.50518004352,13649.8566217955,16921.8991157183,1.31485582480673,3.36215814435855,0,3,32.0946046391036,32.2756837112829,SV
6374,69604,3,2680.17943076137,0,2.4303784542717,0.5,16,0,0,4,54.1899419235997,2018.15745101729,8262.76318207709,13686.1188908024,16901.5494734817,0.569621545728296,3,0,2.86075690854341,33.2784861829132,33.4177292743698,SV
28054,67699,32.6070580693195,304150.036692901,0,13.5034719125833,0.5,15.3344906375278,0,0,33.6070580693195,637.425376173458,4268.28135868325,9546.29643336311,14490.2171060065,17607.3675406891,266.043376613292,32.6070580693195,0,9,1,1,SV
10181,79794,20.2658737637103,13293.7880704006,0,14,0.5,15.5,0,0,21.2658737637103,485.286339349928,3742.93230835279,9654.94988518255,14465.9145526659,17509.9169144488,265.222844295087,20.2658737637103,0,8.01661711023189,1.98338288976811,1.98338288976811,SV
8685,11024,20.5082454488147,15691.9021547594,0,13.7189973993227,0.5,15.9648746749153,0,0,21.5082454488147,654.593329300871,4030.86278540455,9858.64032979344,14330.9554717077,17210.4142444637,214.028366065118,20.5082454488147,0,2,58.2272428481374,58.2272428481374,SV
