gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
33297,3949,7.24597013229504,9403.72401601821,0,4.79099502204917,0,15.2909950220492,0,0,8.24597013229504,110.844079647213,2869.68647019984,10312.052491816,14408.8262710818,17291.103932013,1.75402986770496,7.24597013229504,0,8.58199004409835,1.83601991180331,2.25402986770496,SV
52654,22180,5.84852612623945,2167.94105923525,0,4.84852612623945,0,15,0,0,6.84852612623945,158.717239653692,3468.37329019979,10687.0910342138,14703.8083964111,17547.7146378655,4.1970522524789,5.84852612623945,0,8.6970522524789,2.3029477475211,2.95442162128165,SV
5970,3949,30.8097959957086,218875.928787917,0,12,0,14.6725510010729,0,0,31.8097959957086,925.599191562273,6854.83316490881,13882.5256110654,16979.0472430998,18496.5119370933,95.4470409903442,30.8097959957086,0,4,5.69020400429145,5.69020400429145,SV
8571,3949,31.0269459898118,305939.680325675,0,12.1576846700627,0,14.6576846700627,0,0,32.0269459898118,1035.42116751568,6861.14271248668,13750.2674347116,16931.9361199976,18471.7235504561,76.5009928918444,31.0269459898118,0,4,5.63073868025094,5.63073868025094,SV
46051,19899,3.7160199333448,5214.99581933557,0,3,0.5,15.8580099666724,0,0,4.7160199333448,74.0995016663801,2199.69749182614,9437.38944523071,14637.849873608,17176.5401029679,3.93810963339638,3.7160199333448,0,8.2839800666552,1.7160199333448,1.7160199333448,SV
26981,82,4.48023415426724,12541.6931614624,0,3.98682276951149,0.5,15.5,0,0,5.48023415426724,319.956059757154,3967.88863145211,9359.72183285444,14068.9421719799,17021.5607670543,0,4.48023415426724,0,8.01317723048851,1.98682276951149,1.98682276951149,SV
35494,3535,10.6467573711416,9313.41123578663,0,7.35324262885842,0,15,0,0,11.6467573711416,479.568389378255,5771.92834458721,12046.4808183606,16247.5630841766,18216.4097044809,15.3907936080359,10.6467573711416,0,8.29351474228315,3,3.29351474228315,SV
55353,4768,10.4083965499885,14242.8234181307,0,7,0,15,0,0,11.4083965499885,373.687051850837,5849.67086666438,12396.9044996477,16327.7690948753,18116.3092071014,5.64790086250287,10.4083965499885,0,9,2.40839654998854,3.11259482498281,SV
6180,3949,21.4025221625343,9122.46573546506,0,17.9756305406336,0,15,0,0,22.4025221625343,469.7496597555,5940.82634847448,12910.3933200138,16511.9664283919,18190.6992165048,252.18490136019,21.4025221625343,0,3,7,7,SV
47832,21579,21.0413314204197,11150.4076497089,0,18,0,15,0,0,22.0413314204197,601.716522225412,6272.8492797392,12058.1244305032,16543.4787833544,18537.2080917873,209.550479201134,21.0413314204197,0,3,4.24798852251843,4.24798852251843,SV
48408,5687,14.6858471770538,26770.0673742337,0,10.5,0,14.6858471770538,0,0,15.6858471770538,970.448571679881,6862.1512964759,13741.893954177,16915.691229381,18524.4106310977,30.8452491869684,14.6858471770538,0,26,0,0,SV
27972,3949,17.4132014049683,32581.227555403,0,11.1722772473004,0,14.7240924157668,0,0,18.4132014049683,859.305938753765,6721.25643595681,13652.1811893326,16857.9716162873,18428.7141879017,47.6683174190111,17.4132014049683,0,26,0,0,SV
53532,4613,35.4717948778998,210874.644804031,0,12.6584615366301,0,15,0,0,36.4717948778998,1113.282051221,7206.97384521796,13778.5887184273,16990.3189746038,18558.6784617271,63.3733333174605,35.4717948778998,0,9,2.78871795115992,3.68307692673989,SV
24889,8417,18.3242216270883,36575.1733416421,0,12.0222762601916,0,15,0,0,19.3242216270883,1210.232880319,7236.83190763555,13181.7610836159,16540.4643925489,18352.3807372493,42.4133266678546,18.3242216270883,0,9,2.04455252038315,2.0891050407663,SV
51370,22765,2.032389102038,57.5671879975125,0,2.032389102038,0.5,16.483805448981,0,0,3.032389102038,111.593105142936,1634.08739061002,8118.06258481741,12515.0407839369,16506.5687862656,0,2.032389102038,0,26,0,0,SV
32046,6682,2.72325391042978,593.018743083812,0,2.72325391042978,0.5,16,0,0,3.72325391042978,153.409776302986,2684.93220270518,8113.46531477012,13673.856929943,16854.8750910731,0,2.72325391042978,0,26,0,0,SV
53677,3949,3.50995026086457,1265.25621495815,0,3.50995026086457,0,15,0,0,4.50995026086457,325.116914956714,5061.93283999828,12184.4527380862,16195.0547276516,17915.7388074776,0.0199005217291415,3.50995026086457,0,6,4.99004973913543,5.98009947827086,SV
15248,3949,4.77705561090261,9179.43382433802,0,4.3513704072684,0,15,0,0,5.77705561090261,223.761236331426,4827.77861963026,12381.7949900972,16249.3390764724,17954.088723938,1.27705561090261,4.77705561090261,0,4.29725918546319,5.8513704072684,6,SV
62450,6098,3.28243408247363,822.450671566767,0,3.28243408247363,0,15.5,0,0,4.28243408247363,219.90527340211,3861.27318084578,11114.5115236286,15539.6790647631,17693.308801093,0.282434082473628,3.28243408247363,0,26,0,0,SV
10770,3949,3.99349668866489,2765.06705931399,0,3.99349668866489,0,15.5,0,0,4.99349668866489,192.630066226702,3925.17105956923,11913.2132714135,15993.3658674654,17802.9116820886,0.00650331133510917,3.99349668866489,0,26,0,0,SV
84320,4740,4.99931807001121,2508.44707295741,0,4.71379862143658,0,15.5,0,0,5.99931807001121,402.520457899664,4617.9562383024,11723.2081068249,15824.3626957156,17866.182429842,2.14139586430974,4.99931807001121,0,9.71448055142537,1,1,SV
78912,4454,4.63821147789713,2312.58198945352,0,4.36469227308407,0,15.5,0,0,5.63821147789713,415.815328506404,4686.76365116402,11850.1968531101,15865.9605160555,17853.7810736699,1.18524988752324,4.63821147789713,0,10.182346136542,1,1,SV
74003,2294,32.8369780108333,105058.851746934,0,12.261115135625,0,15.5,0,0,33.8369780108333,965.060318281874,6224.90926788375,12258.5648797825,16285.2385226581,18146.0060103256,84.9276610668749,32.8369780108333,0,12.9703596383333,1,1,SV
67321,4012,40.960277014412,135309.944813297,0,12.7798833623528,0,15.1800291594118,0,0,41.960277014412,1055.48542365059,6651.89285594411,12658.8943139147,16415.2944597118,18159.3509460026,112.599489710294,40.960277014412,0,13.7201166376472,1,1,SV
6615,6115,46.9954668798018,107550.858703393,0,20.0045331201982,0,15,0,0,47.9954668798018,968.144150064443,6286.34679948445,12660.5272302998,16448.9551315836,18305.9456025576,858.681324807927,46.9954668798018,0,2.00453312019818,5.00906624039635,5.00906624039635,SV
26380,4850,49.7122001633979,30917.7827149574,0,22.031166712055,0,15,0,0,50.7122001633979,973.730737018865,7148.04964374541,13570.2281914488,16836.763236338,18371.9562034314,851.272564587882,49.7122001633979,0,3.41246668482199,6.58753331517801,6.58753331517801,SV
79240,419897,12.0947087248787,14256.8587104452,0,9.02367718121968,0,15.4763228187803,0,0,13.0947087248787,337.449866443174,5145.07803355856,11482.356925518,15882.8719409425,17938.0932650988,19.2813469802495,12.0947087248787,0,7,4,4,SV
57586,5344,13.9727481449954,2670.0268184999,0,9.51362592750229,0,15.0136259275023,0,0,14.9727481449954,350.887548655737,5211.82357833581,12068.05235753,15997.0484810243,17860.8217149677,34.6048481024336,13.9727481449954,0,7,4,4,SV
95986,3949,7,4479.45505455788,0,6.77002716530114,0,15,0,0,8,276.277920269873,4839.99482342554,12178.293706479,16186.0326741976,18010.8065196723,11.1602173224092,7,0,6.22997283469886,2.77002716530114,2.77002716530114,SV
49587,49869,8.75570997549221,2851.9855765634,0,7.31678248161916,0,15,0,0,9.75570997549221,392.334154724493,4797.15690316784,11284.0819465372,15819.2646520832,17864.6256194608,6.31678248161916,8.75570997549221,0,7,1.1221450122539,1.1221450122539,SV
38251,3949,3,911,0,3,0.5,15.0756473954534,0,0,4,120.368925018236,3630.92372765625,11521.8957917792,15869.6406503282,17812.1504064552,0,3,0,4.15129479090683,7,7,SV
129518,3949,3,911,0,3,0.5,15.2874086291995,0,0,4,110.204385798424,3311.58778716717,11168.8898151245,15686.6789443716,17697.7993402323,0,3,0,4.57481725839898,7,7,SV
3091,3949,24.8881183157209,48633.5929576807,0,16.6019802807132,0,15,0,0,25.8881183157209,445.163686501561,5741.95508858107,12975.6009776123,16624.1006433895,18249.3640123723,236.933990642894,24.8881183157209,0,3.59867981285788,7,7,SV
2218,3949,26.4131107376888,59120.5422345479,0,16.3478148770519,0,15,0,0,27.4131107376888,475.494091338478,5824.72828837344,13013.9799535652,16675.3573331279,18292.4874091935,245.406170764938,26.4131107376888,0,3.76812341529876,7,7,SV
57055,7682,25.7883249792503,224345.716410016,0,15.4897800055332,0,14.5,0,0,26.7883249792503,1163.20362016046,7489.49021162954,12896.1579782902,16763.9642300194,18540.1888958452,57.5153299917001,25.7883249792503,0,8,3.51532999170013,4.52554998616688,SV
87728,6997,22.8011740767397,342134.690043479,0,16.5728340069763,0,14.5728340069763,0,0,23.8011740767397,1186.67327944189,7771.70485853497,12717.7960708155,16777.4782589558,18655.9708103095,64.011740767397,22.8011740767397,0,8,1.85433198604733,1.85433198604733,SV
5772,9384,23.4285074642394,135477.977575175,0,12.8487357331906,0,15,0,0,24.4285074642394,712.770755003439,6146.9149692955,11785.8513082047,16181.4965320278,18132.4141878253,78.3652941237669,23.4285074642394,0,3,16.9075856008567,16.9075856008567,SV
39949,6817,16.8611855250783,218749.985166972,0,12.5,0,15,0,0,17.8611855250783,736.859732609708,5928.44061028212,11601.920461779,16219.4757196787,18300.5713880486,49.4636078840122,16.8611855250783,0,3,17.2964947335422,17.7223710501567,SV
20842,7076,35.2220206437632,349669.861255454,0,19.0321106957272,0,14.5,0,0,36.2220206437632,1626.19461004902,8500.26259152126,13171.3219811432,16926.2065011403,18779.7799252309,95.9009136864915,35.2220206437632,0,26,0,0,SV
28523,7345,33.8811755877687,295124.707802349,0,18.6792567336233,0,14.5,0,0,34.8811755877687,1559.22292804171,8379.79824885901,13193.0577852088,16879.9826321047,18716.2662120522,98.0886082515353,33.8811755877687,0,26,0,0,SV
43777,5566,21.2548192450777,290027.834630788,0,16.1177711323835,0,14.6274096225388,0,0,22.2548192450777,973.358733386267,6717.23944045464,12150.092139815,16459.2764992015,18536.6412666137,78.3265071772039,21.2548192450777,0,9.25481924507767,1.25481924507767,1.25481924507767,SV
63855,110345,21.8898773493711,61912.8619192396,0,14.7202453012578,0,14.9449386746855,0,0,22.8898773493711,834.19247771462,6614.59509397484,12138.0750119212,16497.5472443346,18322.5262145851,109.746933734277,21.8898773493711,0,9,3.66963204811327,3.66963204811327,SV
28372,6720,15.5,376230,0,11,0.5,14.5835318062454,0,0,16.5,952.94351108931,5486.80738780648,10886.8019531686,15398.4717448223,18177.962737672,54.5,15.5,0,9,1,1,SV
51544,2758,11.5749654779211,52844.9338379711,0,8.0562241084408,0.5,15.4906293152599,0,0,12.5749654779211,1298.16196490778,7042.15190378146,12650.4365750307,16389.6359241783,18269.9296706149,25.062241084408,11.5749654779211,0,8.01874136948027,3.9437758915592,3.9437758915592,SV
49700,74693,20.050686378032,78564.2882785872,0,14.637671594508,0,14.965582101373,0,0,21.050686378032,1675.95363648352,8432.55999208009,13846.2360414469,17145.2647175291,18744.754652851,44.7046264519449,20.050686378032,0,8.13767159450799,3.79349260823801,3.79349260823801,SV
38756,43526,23.4662524033338,241725.877307255,0,15.4915631008334,0,14.7521092247916,0,0,24.4662524033338,1771.80295806855,8575.5868193896,13636.8191495206,17125.1982671304,18814.5602834931,52.1761771322927,23.4662524033338,0,8.99156310083345,2.51265534874983,2.51265534874983,SV
39555,4612,21.696158030536,137588.487966433,0,14.348079015268,0,14.848079015268,0,0,22.696158030536,1004.63446893124,7098.08089894662,12907.676152444,16751.1302834891,18465.4511594272,60.3923160610721,21.696158030536,0,4,6.69615803053603,6.69615803053603,SV
6426,8278,20.5912581664743,99874.8529156978,0,14,0,14.5,0,0,21.5912581664743,1114.42704320687,7243.67540991202,12986.2232076111,16647.7022887305,18485.4096396163,42.2415848254459,20.5912581664743,0,4.81748366705142,3.54754899884574,3.54754899884574,SV
83479,6877,16.9586480960716,347417.80263726,0,12.4586480960716,0,15,0,0,17.9586480960716,1003.80834909179,5683.73201892455,11257.0342295333,15510.1075696577,18226.5942320439,54.0526833625045,16.9586480960716,0,8.08270380785689,1,1,SV
63726,8182,16.6162753329845,107745.570175149,0,12.1162753329845,0,15,0,0,17.6162753329845,985.662592648179,5929.89803558413,12035.5898927932,15846.3176230092,18169.4179806084,42.069636654458,16.6162753329845,0,8.76744933403097,1,1,SV
34051,7062,15.3203140802216,313352.865463777,0,10.8203140802216,0.5,14.5898429598892,0,0,16.3203140802216,894.589640691527,5315.90476459172,10988.7158107879,15378.4792069431,18125.117173278,51.2656534439884,15.3203140802216,0,8.82031408022158,1,1,SV
70101,8168,14.7400253622327,110293.594955364,0,10.2400253622327,0.5,14.8799873188837,0,0,15.7400253622327,969.156740953098,5861.37615950126,12068.0528262472,15841.8397482572,18130.3397717399,40.8204565201886,14.7400253622327,0,8.2400253622327,1,1,SV
8040,2489,22.0074368212372,142583.292298379,0,13.6492563178763,0,14.8507436821237,0,0,23.0074368212372,1519.1954369247,8045.38966076542,12771.6916243751,16699.8727075504,18640.8656173246,66.0223104637116,22.0074368212372,0,4,9.20892418548465,9.20892418548465,SV
6080,5708,19.1050618970767,325913.606582395,0,13.9243672628654,0,14.5756327371346,0,0,20.1050618970767,1691.77251035057,8276.4920563699,12618.018273404,16687.6821732293,18609.0706259055,55.0462035771925,19.1050618970767,0,4,5,5,SV
62238,8114,27.3658854153473,150529.864291596,0,17.1341145846527,0,14.8658854153473,0,0,28.3658854153473,1181.73697945429,7744.89974020212,13389.1731759685,16892.4622401388,18567.7356784383,102.953124920838,27.3658854153473,0,7.73177083069459,1,1.26822916930541,SV
61324,7944,27.321152600809,184785.224810286,0,17.178847399191,0,14.821152600809,0,0,28.321152600809,1191.48873302364,7765.87943022058,13351.3739476836,16911.2947550594,18613.6762789692,100.26915604854,27.321152600809,0,7.642305201618,1,1.357694798382,SV
6698,6266,8.6122723671142,6020.54631808901,0,7.5,0,15,0,0,9.6122723671142,729.758432321134,6599.48685671878,12756.0935868291,16743.4617578426,18431.1407759996,8.13317497516982,8.6122723671142,0,3,3.7754552657716,3.7754552657716,SV
7032,6721,8.97782435105182,6567.98016600893,0,7.65927478368394,0,15,0,0,9.97782435105182,727.045326019754,6629.17950098892,12745.3213273793,16764.3617797898,18438.9182668108,6.95564870210364,8.97782435105182,0,3,4,4,SV
75345,366547,11.5734373870073,13561.3565327225,0,8.74406243220437,0,15.5,0,0,12.5734373870073,338.535625406774,5125.70530818368,11466.320628661,15868.0421851272,17933.5540602627,16.3671869350364,11.5734373870073,0,6.82937495480292,4,4,SV
49419,7028,9.5,7160.29256830504,0,7.43299474264495,0,15.5,0,0,10.5,343.755323878606,5049.91726812511,11533.0979684559,15827.0461997795,17898.1619442465,7.03858148900326,9.5,0,6.06700525735505,3.93299474264495,3.93299474264495,SV
197521,6721,18.3610138250515,26961.8346815994,0,11,0,15,0,0,19.3610138250515,571.229637927376,6289.9126925813,12135.1115075769,16428.1434759768,18300.4374325266,14.2460039500147,18.3610138250515,0,5.24600395001471,4,4,SV
42071,3153,22.7780256739352,49337.5846751977,0,10.7036623876775,0,15,0,0,23.7780256739352,751.971184852184,6436.38278305577,12240.297453145,16429.5060410786,18274.54043389,41.9667227213504,22.7780256739352,0,6,2.22197432606481,2.22197432606481,SV
23484,7241,3.19907902262639,1905.35494564648,0.5,2.59921059082262,0.5,8,0,0,4.19907902262639,185.069607746671,2548.40712102433,5840.6673792582,8039.09908719349,9103.65237231296,1.4986843180377,3.19907902262639,0,4,4,4,SV
7430,5774,4.73000793135725,2919.59661547269,0.5,4.15333862090483,0.5,8.21166534477379,0,0,5.73000793135725,269.880047588143,3165.26814430265,6129.70071382215,8212.22750210296,9175.68712139782,3.59501189703587,4.73000793135725,0,4,4.84666137909517,4.84666137909517,SV
23968,186761,7.71285952278413,3219.70025473321,0,7.06928928417619,0,15.5,0,0,8.71285952278413,370.217257093638,4951.07392573007,11206.2721654664,15786.0824819967,17965.7927262469,8.85143809113652,7.71285952278413,0,8,2.57428095443174,2.57428095443174,SV
19639,211184,7.80956089915708,2997.86729733367,0,7.21434134873562,0,15.5,0,0,8.80956089915708,374.85892315954,4994.49284372153,11207.190828542,15799.8624281299,17960.4741505464,9.23824359662831,7.80956089915708,0,8,2.38087820168585,2.38087820168585,SV
32159,8695,8.00358404126018,8248.29647814482,0,6.50358404126018,0,15.5,0,0,9.00358404126018,409.235637590755,4634.97945737327,11155.1426099832,15679.8576524588,17904.2652715417,10.5286723300815,8.00358404126018,0,10.4964159587398,1,1,SV
56745,18783,10.0304925085511,12474.164462728,0,6.36149892979302,0,15.5,0,0,11.0304925085511,416.914775256533,4919.05768749956,11282.5492074068,15608.9522050531,17838.3185008569,9.39199143834412,10.0304925085511,0,10.277002140414,1,1,SV
88553,3492,8.92616019304842,5368.67929711356,0,7.56962014478631,0,15.1434599517379,0,0,9.92616019304842,824.921949092764,5958.05910951784,12000.6856651353,16070.7995960137,18194.1329150773,8.28270024131052,8.92616019304842,0,10,2,2.71308009652421,SV
60424,1126,13.0645081889816,35958.0446701862,0,7.89112704724539,0,15.5,0,0,14.0645081889816,788.645328031387,6478.92317602376,12259.814303071,16489.5923972049,18420.6206964569,6.96370901574846,13.0645081889816,0,10,1.07258196850307,1.07258196850307,SV
24464,4827,8.85849575710017,8215.9322326961,0,7.71699151420034,0,15,0,0,9.85849575710017,509.576312650228,5784.60334791779,11961.5024761368,16230.4827101585,18278.6531755531,7.72646181390155,8.85849575710017,0,6.71699151420034,1.71699151420034,2,SV
23469,7521,8.61700885556638,4006.04184393771,0,7.80850442778319,0,15,0,0,9.61700885556638,520.435778950341,5779.70234502759,11965.0404788796,16303.7563004103,18305.9882748621,9.19149557221681,8.61700885556638,0,7,1.61700885556638,1.61700885556638,SV
2045,6721,7.84871128399391,6093.04934625432,0,6.84871128399391,0,15.5,0,0,8.84871128399391,417.78857120371,5101.51064902358,11679.9066132278,16079.5890910522,18089.2231968881,5.5,7.84871128399391,0,4,4,4,SV
7826,6300,6.12211573985405,2615.29631886212,0,5.87788426014595,0,15.5,0,0,7.12211573985405,413.20571310306,4948.29428689694,11600.868300847,16084.223111026,18054.5500554172,3.61057869927026,6.12211573985405,0,3.24423147970811,5.51153704058379,5.51153704058379,SV
69707,17171,9.31880453857593,11264.3164412461,0,6.12640100857243,0,15.5,0,0,10.3188045385759,400.420923045836,4696.85990902642,11062.2951474532,15489.6127011599,17828.979450227,8.81880453857593,9.31880453857593,0,10.7471979828551,1,1,SV
64217,19954,10.0692688471172,12990.8012755068,0,6.29317085491493,0,15.5,0,0,11.0692688471172,420.766844299622,4814.0991110052,11119.7473595182,15473.2692562183,17804.2141280451,9.5692688471172,10.0692688471172,0,10.4136582901701,1,1,SV
21997,4096,7.47214461688418,6149.32659438206,0,5.82404820562806,0,15,0,0,8.47214461688418,470.300383510767,5806.53064917529,11833.607751502,16127.3347852551,18161.4953711926,3.55571076623164,7.47214461688418,0,5.35190358874388,2.70380717748776,2.70380717748776,SV
23006,4179,7.44142587878741,6117.33814844396,0,5.81380862626247,0,15,0,0,8.44142587878741,471.91823705053,5807.66724248487,11839.6081450102,16135.2397405254,18163.328255899,3.61714824242517,7.44142587878741,0,5.37238274747506,2.74476549495012,2.74476549495012,SV
5393,17583,10.3821239378303,16424.1385591412,0,8,0,15,0,0,11.3821239378303,547.192386320792,5762.5293890168,12424.5612356472,16408.0378773059,18174.3966429024,15.0304422797635,10.3821239378303,0,4,4.55893803108484,4.55893803108484,SV
5042,4940,9.71836575714406,7189.7391921361,0,7.60408127936535,0,15,0,0,10.7183657571441,510.477587585687,5979.58367488254,12336.0510159921,16433.1550972714,18288.3265023492,10,9.71836575714406,0,3.60408127936535,3.20816255873069,3.20816255873069,SV
6978,33865,6.2004700943362,12053.7055749053,0,5.2004700943362,0,15.5,0,0,7.2004700943362,305.301880377345,4038.01387616294,10761.7404281129,15715.5869674522,17866.9548877038,4.7004700943362,6.2004700943362,0,3,4.5330199371092,4.5330199371092,SV
7064,28208,6.36709136446007,10543.3948420791,0,5.36709136446007,0,15.5,0,0,7.36709136446007,305.96836545784,4066.56165377749,10776.0698573436,15746.4119024251,17898.2241460637,4.86709136446007,6.36709136446007,0,3,4.42193909035996,4.42193909035996,SV
4230,18864,14.9468430927955,9901.29217477713,0,8.86171077319887,0,15.5,0,0,15.9468430927955,475.806522164261,5359.30385505361,11654.5816525283,16081.8733173715,18071.6586580409,18.1698582988465,14.9468430927955,0,4,3.72342154639773,3.72342154639773,SV
2514,23809,14.6250516911969,8092.90499114548,0,9,0,15.5,0,0,15.6250516911969,433.938094448764,5465.06190555124,11705.0819307644,16067.2049148077,18062.2496898528,17.4215842370177,14.6250516911969,0,4,3.56252584559843,3.56252584559843,SV
2530,9474,5.3731759393122,3362.87762284558,0,4.6865879696561,0.5,16.3134120303439,0,0,6.3731759393122,293.543777456507,3236.34431737626,6889.31020935334,12131.2761013304,15340.9158858368,3.61952781793661,5.3731759393122,0,4,2.74635187862441,2.74635187862441,SV
3646,6452,5.83330746553838,4535.37878328096,0,4.88887164369226,0.5,16.0277820890769,0,0,6.83330746553838,277.583191060461,3144.41742976662,6541.08916652109,11517.5650317911,15213.8357907739,5.24996119830757,5.83330746553838,0,4,4.11112835630774,4.11112835630774,SV
18984,9135,13.7195289984811,16149.2952297279,0,8.86992149974685,0,15,0,0,14.7195289984811,561.304021077463,6500.17717865214,12134.8354211787,16480.145434082,18302.0648670157,20.8781159939244,13.7195289984811,0,3,4.7398429994937,4.7398429994937,SV
5234,6510,9.98675053939223,7704.53287863312,0,7.93253145227209,0,15,0,0,10.9867505393922,695.118023900781,6601.2508869688,12427.210770125,16613.4300889629,18355.6433015773,8.21687634848058,9.98675053939223,0,3,3.62168763484806,3.62168763484806,SV
67408,3184,13.7187038070988,16634.5824327392,0,9.8906480964506,0,15,0,0,14.7187038070988,763.72905101697,5902.15124986961,12239.7842525386,16328.3092664969,18256.3725979691,18.7345366751542,13.7187038070988,0,26,0,0,SV
54502,5847,14.9550356743857,11682.5042545809,0,9.95503567438573,0,15,0,0,15.9550356743857,632.500871229451,6520.15360139916,12064.3202252183,16329.0782725853,18240.348058539,15.3174464884214,14.9550356743857,0,26,0,0,SV
60582,6721,9.44553359807469,10031.052127665,0,8.41830039711203,0,14.9727667990373,0,0,10.4455335980747,653.795217316481,6569.28438682307,12860.6547819013,16762.7473119976,18365.8932803851,7.91830039711203,9.44553359807469,0,6,2.89106719614938,2.89106719614938,SV
114671,4598,9.20325832848903,12224.5508619595,0,7.9376777713187,0,14.5,0,0,10.203258328489,837.352079685195,6939.97801967536,13130.2767046461,16862.3568673255,18548.6706750436,7.90651665697806,9.20325832848903,0,6,2.40651665697806,2.40651665697806,SV
98531,5668,19.3872820753604,156549.633694761,0,11.6290940251201,0,15,0,0,20.3872820753604,652.600599835627,6232.31114590913,12266.4353525061,16303.8213492194,18141.7048017373,33.5019147787243,19.3872820753604,0,5,3.37090597487986,3.37090597487986,SV
147333,7668,17.5,18377.7713606129,0,11,0,15,0,0,18.5,616.718725079903,6268.84468687396,11971.3017213504,16307.8185361329,18245.3122678582,38.4730697665364,17.5,0,4.56298089702614,4,4,SV
10324,2924,9.74216842406895,6334.03464957129,0,8.5,0,15.5,0,0,10.742168424069,825.522884298,5991.23243621783,12118.913242235,16130.252982808,18191.9048002292,9.41927719197702,9.74216842406895,0,8,1.16144561604597,1.16144561604597,SV
9489,9106,10.7590887681581,14025.2118998765,0,8.37954438407905,0,15.5,0,0,11.7590887681581,838.210015855613,6458.82610371441,12137.0439986476,16259.1725688437,18274.0691988248,9.18068342388142,10.7590887681581,0,8,1.87954438407905,1.87954438407905,SV
50613,5901,9.80620278150309,12749.6276244542,0,8.74496222520247,0,15,0,0,10.8062027815031,668.38224243978,6587.64357828442,12873.103276086,16756.0318011662,18359.1031172721,8.97984890080988,9.80620278150309,0,6.12248111260124,3,3,SV
34416,7872,10.460851891432,15615.4135755636,0,8.5,0,15,0,0,11.460851891432,672.919877466746,6608.13508897927,12405.1237479509,16575.0235359403,18343.7900612666,10.5622717104852,10.460851891432,0,6.6405679276213,1.71886414475739,1.71886414475739,SV
125952,6721,6,4779.5,0,5,0.5,15.2385285806376,0,0,7,332.12419909751,4472.28903078404,11347.1450924578,16066.8259421941,18060.8176114217,5.5,6,0,3.95411432255059,4,4,SV
145824,4682,4.47267494047992,3109.4791420619,0,3.90905352891423,0.5,15.5,0,0,5.47267494047992,379.593413562747,4191.68394885189,11014.5232132401,15721.8070051454,17890.4787679594,3.0999177636113,4.47267494047992,0,4.56362141156569,4.43637858843431,4.87275717686862,SV
2295,6265,7.59127643087413,4600.25141154486,0,7,0,14.9087235691259,0,0,8.59127643087413,707.458762313705,6399.5355363664,12464.2608767836,16639.6987158202,18418.5961474606,2.63893501611892,7.59127643087413,0,3,3.18255286174826,3.18255286174826,SV
6759,2347,7.02746479772031,1087.23949036747,0,7,0,14.9862676011398,0,0,8.02746479772031,574.043662313372,5993.16444027331,12330.4774654359,16431.4130302677,18246.4542274643,9.87640841025859,7.02746479772031,0,3,2.05492959544063,2.05492959544063,SV
36775,4942,73.8166815859731,302570.352043699,0,12.5316224014387,0,15,0,0,74.8166815859731,1128.34693127265,7472.76993933739,12744.419347492,16724.6122849018,18533.2470207885,204.347846415825,73.8166815859731,0,4.26581120071933,4.26581120071933,4.53162240143865,SV
85841,2187,65.78581235616,201174.038586146,0,13.3553012968041,0,15,0,0,66.78581235616,1169.94271548861,7551.43127384479,12911.6261632512,16782.8875667489,18526.6575896256,213.408314264845,65.78581235616,0,4.67765064840205,4.67765064840205,5.3553012968041,SV
30208,5750,16.3209758659359,7305.49043513252,0,12.1784479634371,0,15,0,0,17.3209758659359,896.977331863483,6853.62965466664,12460.4563922388,16622.1703815747,18359.1726862572,42.7114871712402,16.3209758659359,0,8,1,1,SV
38229,4342,17.8555211059283,17200.8733189339,0,12.1444788940717,0,15,0,0,18.8555211059283,871.176985436352,6862.90453123231,12396.1769854364,16622.3464941973,18363.8343668221,65.4651681078831,17.8555211059283,0,8,2.06656331778504,2.06656331778504,SV
53150,434,8.37945637432858,12969.8215588561,0,6.90959228074644,0,15.5,0,0,9.37945637432858,342.504234855529,4017.00128023268,10056.7351780056,14437.7818591767,17439.9520385963,12.07809731015,8.37945637432858,0,9,1,1,SV
18230,5671,6.81365524604917,6148.0174932247,0,5.73524143453687,0,15.5,0,0,7.81365524604917,297.096002135426,4049.49165364448,10215.663992526,14558.3485460542,17445.8237928273,6.59779336117208,6.81365524604917,0,9,1,1,SV
52695,21148,7.86655286955647,4337.81662368239,0,6.24436857970431,0,15,0,0,8.86655286955647,684.526625450468,6715.54267391632,12095.1518730423,16419.7228639992,18281.2341268398,3.84402718837373,7.86655286955647,0,26,0,0,SV
34667,1962,10.0670388266444,14411.5699981228,0,7,0,15,0,0,11.0670388266444,581.217863678932,6281.96368938684,12045.8091762885,16379.2383991852,18221.81009835,8,10.0670388266444,0,26,0,0,SV
3023,14890,8.5470688121859,8926.85504984972,0,7,0,15.5,0,0,9.5470688121859,421.444052720792,5073.06693619944,11614.7928357695,16045.5494622773,18058.5994905785,9.42065982066561,8.5470688121859,0,4,4.18235627072863,4.18235627072863,SV
2794,20966,8.18350078933872,5771.3333431473,0,7.18350078933872,0,15.5,0,0,9.18350078933872,424.93883307022,5146.49814839568,11669.5247667658,16063.8064518503,18096.0420410456,7.21267403382808,8.18350078933872,0,4,3.7553322808817,3.7553322808817,SV
22526,6057,10.3803275801474,7266.88164863689,0,8.11967241985258,0,15,0,0,11.3803275801474,527.677087000688,6237.83576965111,12293.1739168653,16499.2736879222,18276.7490313561,13.8590172595577,10.3803275801474,0,8,3.28196548088454,3.28196548088454,SV
