geneid1,geneid2
29072,5525
546,5525
6601,5525
25788,5525
892,5525
6598,5525
79577,5525
3949,5525
5893,5525
2271,5525
5598,5525
3949,5526
2271,5526
6598,5526
6455,5526
6601,5526
29072,5526
3075,5526
79577,5526
5598,5526
25788,5526
892,5526
546,5526
5893,5526
3949,5527
546,5527
51100,5527
29072,5527
25788,5527
5893,5527
6598,5527
2271,5527
79577,5527
6601,5527
892,5527
3075,5527
5598,5527
25788,5528
79577,5528
892,5528
2271,5528
6598,5528
546,5528
6601,5528
5893,5528
3949,5528
5598,5528
56904,5528
29072,5528
3075,5528
25788,5529
546,5529
79577,5529
892,5529
29072,5529
2271,5529
3949,5529
6457,5529
5598,5529
6601,5529
5893,5529
6598,5529
3075,5529
55193,5530
55193,5532
55193,5533
8841,5534
5578,5534
3066,5534
5583,5534
7991,5534
3065,5534
5581,5534
5598,5534
5588,5534
5582,5534
6601,5534
79577,5534
25942,5534
5580,5534
5579,5534
5598,5535
79577,5535
5588,5535
5580,5535
3065,5535
8841,5535
5581,5535
84061,5535
5582,5535
5583,5535
23309,5535
5579,5535
5578,5535
6601,5535
3066,5535
11144,5531
79577,5531
5893,5531
4528,5531
283987,5531
23309,5531
9958,5531
675,5531
11200,5531
25942,5531
7375,5531
8237,5531
5888,5531
672,5531
5893,5052
5893,7001
5893,10935
5893,10549
5893,9588
5893,25824
8607,5564
6598,5564
23309,5564
8607,5565
6598,5565
25942,5565
7030,5567
51343,5567
6204,5567
4286,5567
6598,5567
23309,5567
7942,5567
7942,5568
51343,5568
6598,5568
7030,5568
23309,5568
6204,5568
4286,5568
25942,5571
23309,5571
6204,5571
1453,5571
6601,5571
1454,5571
4528,5571
11331,5571
51100,5571
29072,5571
7942,5571
55193,5571
6457,5571
6223,5571
56904,5571
8019,5571
1027,5571
2931,5571
11200,5571
6456,5571
10217,5571
2932,5571
4763,5571
6455,5571
11200,51422
1454,51422
55193,51422
10217,51422
6457,51422
4286,51422
4528,51422
6601,51422
25942,51422
23309,51422
29072,51422
6046,51422
6456,51422
6223,51422
6455,51422
1453,51422
11331,51422
56904,51422
2931,51422
6204,51422
4763,51422
2932,51422
51100,51422
1027,51422
2931,53632
6223,53632
10217,53632
6601,53632
6204,53632
56904,53632
1027,53632
29072,53632
1453,53632
6455,53632
55193,53632
4763,53632
11331,53632
1454,53632
51100,53632
7030,53632
6457,53632
23476,53632
6456,53632
11200,53632
23309,53632
4528,53632
25942,53632
2932,53632
25942,5578
7942,5578
6204,5578
7030,5578
6598,5578
4286,5578
51343,5578
3066,5589
3993,5589
3065,5589
8841,5589
7030,5613
25942,5613
6598,5613
6204,5613
7942,5613
4286,5613
51343,5613
22803,221823
22803,5631
9958,221823
9958,5631
54464,221823
54464,5631
6205,221823
6205,5631
4436,221823
4436,5631
4528,221823
4528,5631
7375,221823
54464,5634
22803,5634
4436,5634
4528,5634
6205,5634
8237,5634
7942,5676
7942,5670
7942,440533
7942,5669
6920,5676
6920,5670
6920,440533
6920,5669
6601,5676
6601,5670
6601,440533
6601,5669
6917,5676
6917,5670
6917,440533
6917,5669
5594,5676
5594,5670
5594,440533
5594,5669
7375,5676
7375,5670
7375,440533
7375,5669
7030,5676
7030,5670
7030,440533
7030,5669
5595,5676
5595,5670
5595,440533
5595,5669
6919,5676
6919,5670
6919,440533
6919,5669
6204,5676
6204,5670
6204,440533
6204,5669
9958,5676
9958,5670
9958,440533
9958,5669
4286,5676
4286,5670
4286,440533
4286,5669
8237,5676
8237,5670
8237,440533
8237,5669
892,5676
892,5670
892,440533
892,5669
6223,5676
6223,5670
6223,440533
6223,5669
6598,5676
6598,5670
6598,440533
6598,5669
4528,23198
6601,23198
6598,23198
79577,23198
201163,5723
2272,5723
79577,5723
6240,5723
201163,8781
79577,8781
2272,8781
6240,8781
5595,5770
5594,5771
5595,653129
5594,26095
5594,653129
5594,5793
5595,5803
23309,8766
51147,8766
54556,8766
23476,8766
25942,8766
7375,8766
27160,8766
9958,8766
3621,8766
3622,8766
8237,8766
8850,8766
6046,8766
8019,8766
55193,8766
2648,8766
84289,8766
54556,5861
201163,5861
3065,5861
3993,5861
6920,5861
56904,5861
6457,5861
3621,5861
8678,5861
8841,5861
6455,5861
55193,5861
3622,5861
6919,5861
29072,5861
6917,5861
23309,5861
3066,5861
2648,5861
27160,5861
6456,5861
51100,5861
51147,5861
84289,5861
55193,81876
8850,81876
54556,81876
25942,81876
134957,81876
3621,81876
6919,81876
84289,81876
29072,81876
56904,81876
27160,81876
3622,81876
51147,81876
3066,81876
8841,81876
3065,81876
6917,81876
8678,81876
6456,81876
6455,81876
6457,81876
51100,81876
6920,81876
201163,81876
7375,5876
266629,5876
1432,5876
7486,5876
8237,5876
5893,5876
55193,5876
5965,5876
6917,5876
23476,5876
6919,5876
8556,5876
1027,5876
6046,5876
8678,5876
641,5876
79577,5876
5887,5876
5598,5876
23541,5876
676,5876
675,5876
9717,5876
5516,5876
8019,5876
6920,5876
9958,5876
5580,5879
5581,5879
5582,5879
5579,5879
10641,5879
5578,5879
23541,5879
9717,5879
266629,5879
5893,5879
5598,5879
5583,5879
5588,5879
29072,5879
5578,5880
5598,5880
23541,5880
5588,5880
5583,5880
5581,5880
266629,5880
5579,5880
5893,5880
5582,5880
29072,5880
10641,5880
9717,5880
5580,5880
5583,5881
5583,8202
9717,5881
9717,8202
5578,5881
5578,8202
5581,5881
5581,8202
23541,5881
23541,8202
5580,5881
5580,8202
5893,5881
5893,8202
10641,5881
10641,8202
266629,5881
266629,8202
5579,5881
5579,8202
29072,5881
29072,8202
5588,5881
5588,8202
5598,5881
5598,8202
5582,5881
5582,8202
11200,5884
79915,5884
546,56852
22803,56852
672,56852
54464,56852
7486,56852
25788,56852
5888,56852
5893,56852
675,56852
283987,56852
5965,56852
641,56852
11144,56852
6223,5886
4528,5886
4528,5887
6223,5887
6223,5888
54464,5893
6596,5893
79577,5893
9958,5893
79915,5893
51343,5893
11200,5893
201163,5893
257218,5893
8237,5893
2304,5893
7375,5893
22803,5893
6917,25788
6920,25788
51343,25788
79915,25788
11200,25788
6919,25788
8841,57610
9958,57610
23309,57610
7375,57610
3065,57610
6205,57610
3066,57610
6135,57610
8237,57610
8237,10048
3065,10048
8841,10048
25942,10048
6205,10048
3066,10048
9958,10048
6135,10048
7375,10048
25942,157506
23309,157506
8850,51109
2648,145226
8850,112724
2648,57665
8850,50700
6598,50700
2648,50700
6601,50700
5598,5965
22803,5965
6046,5965
79915,5965
79577,5965
11200,5965
54464,5965
2073,5965
672,51455
7517,51455
2304,51455
11144,51455
5888,51455
1027,51455
546,51455
5893,51455
25788,51455
257218,51455
675,51455
283987,51455
6596,51455
283987,5980
675,5980
11144,5980
672,5980
6596,5980
257218,5980
25788,5980
2304,5980
5893,5980
546,5980
5888,5980
1027,5980
7517,5980
6223,6573
6223,5981
5595,6573
5595,5981
5594,6573
5594,5981
4286,56254
5893,56254
27160,56254
6601,56254
3622,56254
6455,56254
7942,56254
29072,56254
2304,56254
1027,56254
6456,56254
51343,56254
1453,56254
54556,56254
51100,56254
257218,56254
7030,56254
6917,56254
25942,56254
79915,56254
8841,56254
6457,56254
3621,56254
5884,56254
56904,56254
55193,56254
6920,56254
8850,56254
84289,56254
3066,56254
3065,56254
6596,56254
51147,56254
6919,56254
6457,9810
6455,9810
3066,9810
54556,9810
3065,9810
257218,9810
2304,9810
6919,9810
5893,9810
51147,9810
3621,9810
6920,9810
6601,9810
51343,9810
84289,9810
1454,9810
79915,9810
8841,9810
2648,9810
55193,9810
3622,9810
1027,9810
29072,9810
4286,9810
6917,9810
6456,9810
6596,9810
7030,9810
51100,9810
5884,9810
56904,9810
27160,9810
7942,9810
23309,9810
54464,6093
892,6093
22803,6093
892,9475
22803,9475
54464,9475
8555,6204
8556,6204
4817,6204
195828,6204
55193,6204
51343,6204
1027,6204
6135,6195
6135,6196
6135,6197
6135,27330
6601,6199
990,6199
29072,6199
892,6237
1794,6237
1795,6237
80005,6237
9732,6237
1793,6237
1794,22800
9732,22800
80005,22800
892,22800
1793,22800
1795,22800
79577,6241
11200,6241
11200,50484
79577,50484
7942,84816
8237,84816
4528,84816
9958,84816
7375,84816
5595,84816
4286,84816
5594,84816
25942,84816
6601,84816
23309,84816
6598,84816
6205,84816
7030,84816
5595,8607
5594,8607
5581,11280
5588,11280
5580,11280
5598,11280
5579,11280
5578,11280
7991,11280
5582,11280
5583,11280
5598,6323
5579,6323
5583,6323
5578,6323
5580,6323
7991,6323
5588,6323
5581,6323
5582,6323
5588,6326
5579,6326
5582,6326
5580,6326
5598,6326
84061,6326
5578,6326
5581,6326
5583,6326
5581,6328
5588,6328
5598,6328
5583,6328
5578,6328
5580,6328
5579,6328
5582,6328
7991,6328
5579,6329
84061,6329
5582,6329
5598,6329
5581,6329
5578,6329
5583,6329
5588,6329
5580,6329
5583,6331
5581,6331
5582,6331
5579,6331
5578,6331
5598,6331
7991,6331
5580,6331
5588,6331
5598,6332
5583,6332
5582,6332
5578,6332
84061,6332
5581,6332
5588,6332
5579,6332
5580,6332
5588,6334
5582,6334
7991,6334
5581,6334
5580,6334
5579,6334
5598,6334
5578,6334
5583,6334
5598,6335
5583,6335
5588,6335
84061,6335
5580,6335
5579,6335
5582,6335
5581,6335
5578,6335
7508,6390
25942,195814
23309,195814
6223,23541
6223,266629
6223,9717
6917,29072
676,29072
6920,29072
51343,29072
79577,29072
6919,29072
4528,29072
29072,6446
990,6446
6601,6446
29072,10110
29072,23678
990,10110
990,23678
6601,10110
6601,23678
1730,6455
6601,6455
11200,6455
6046,6455
8019,6455
6223,6455
91010,6455
64423,6455
23476,6455
23002,6455
114793,6455
6598,6455
64423,6456
11200,6456
6601,6456
6046,6456
6598,6456
8019,6456
91010,6456
6223,6456
1730,6456
114793,6456
1729,6456
23476,6456
23476,6457
752,6457
6223,6457
6598,6457
6601,6457
64423,6457
8019,6457
114793,6457
11200,6457
1730,6457
91010,6457
6046,6457
11200,51100
23476,51100
23500,51100
8019,51100
6223,51100
6598,51100
114793,51100
64423,51100
6046,51100
1730,51100
91010,51100
6601,51100
23476,56904
1730,56904
81624,56904
11200,56904
6223,56904
114793,56904
6046,56904
64423,56904
6598,56904
6601,56904
8019,56904
91010,56904
675,257218
7508,257218
11200,257218
11144,257218
7517,257218
5887,257218
8237,257218
5884,257218
283987,257218
546,257218
2073,257218
79577,257218
6598,257218
5886,257218
672,257218
7157,257218
5888,257218
25788,257218
5893,25942
5598,25942
326625,25942
6919,25942
23500,25942
84168,25942
390502,25942
23002,25942
6046,25942
79915,25942
676,25942
752,25942
84254,25942
1432,25942
84883,25942
1729,25942
8019,25942
23476,25942
6917,25942
6920,25942
7110,25942
81624,25942
2956,25942
545,25942
5600,25942
5887,25942
23476,23309
23002,23309
5886,23309
79915,23309
545,23309
326625,23309
23500,23309
5893,23309
390502,23309
6920,23309
84168,23309
6919,23309
84254,23309
2956,23309
81624,23309
5603,23309
5598,23309
676,23309
6046,23309
6917,23309
1729,23309
752,23309
6300,23309
84883,23309
7110,23309
8019,23309
6601,6564
6135,6564
8237,6564
23309,6564
25942,6564
7030,6564
6598,6564
5595,6564
5594,6564
25942,6565
6601,6565
5594,6565
23309,6565
5595,6565
6135,6565
7942,6565
9958,6565
6598,6565
6598,121260
25942,121260
6601,121260
7375,121260
5594,121260
5595,121260
4286,121260
23309,121260
6135,121260
3075,6580
3949,6580
2271,6580
3949,387775
2271,387775
3075,387775
3075,55867
2271,55867
3949,55867
2271,116085
3075,116085
3949,116085
3075,9390
2271,9390
3949,9390
2271,9389
3075,9389
3949,9389
2271,55356
3949,55356
3075,55356
2271,85413
3075,85413
3949,85413
2271,6582
3075,6582
3949,6582
3075,387601
2271,387601
3949,387601
3949,6581
3075,6581
2271,6581
3949,6583
3075,6583
2271,6583
3075,6584
2271,6584
3949,6584
2271,9356
3949,9356
3075,9356
3949,10864
3075,10864
2271,10864
3949,9376
2271,9376
3075,9376
3949,114571
2271,114571
3075,114571
7030,6576
4286,6576
6917,6576
6397,6576
284904,6576
6919,6576
6920,6576
7942,6576
7942,8604
79577,8604
6204,8604
25942,8604
892,8604
7030,8604
4286,8604
892,10165
79577,10165
6204,10165
23309,10165
7942,10165
7030,10165
4286,10165
54556,788
3622,788
7942,788
3621,788
51147,788
3065,788
7030,788
4286,788
79577,788
27160,788
84289,788
3066,788
8841,788
4528,788
3065,123096
7030,123096
7942,123096
8841,123096
4528,123096
3066,123096
4286,123096
6601,83447
7375,81034
51147,81034
8841,81034
3622,81034
23309,81034
6204,81034
3621,81034
3066,81034
6205,81034
8237,81034
54556,81034
27160,81034
84289,81034
25942,81034
9958,81034
3065,81034
5594,84275
79577,84275
1027,84275
6240,284723
6240,399512
1027,55186
79577,55186
5595,55186
8850,54977
2648,54977
29072,54977
79577,54977
55193,54977
6598,51629
5893,51629
6601,51629
7517,51629
8019,51629
546,51629
7171,51629
675,51629
4763,51629
6046,51629
7170,51629
23476,51629
11144,51629
7168,51629
283987,51629
7110,51629
84254,51629
6601,291
7170,55972
7110,55972
7168,55972
84254,55972
672,55972
5888,55972
6601,55972
7171,55972
6046,55972
8019,55972
25788,55972
5893,55972
4763,55972
6598,55972
7517,55972
23476,55972
23309,283600
25942,283600
6601,292
6601,293
6598,6521
6598,57282
6598,6522
6598,6508
6598,8671
6598,9497
6598,9498
6598,83697
5603,10479
5603,84679
6455,10479
6455,84679
6204,10479
6204,84679
56904,10479
56904,84679
6456,10479
6456,84679
55193,10479
55193,84679
5582,10479
5582,84679
5578,10479
5578,84679
6598,10479
6598,84679
5580,10479
5580,84679
5579,10479
5579,84679
201163,10479
201163,84679
6601,10479
6601,84679
84061,10479
84061,84679
51100,10479
51100,84679
5588,10479
5588,84679
6457,10479
6457,84679
5583,10479
5583,84679
1027,10479
1027,84679
79577,10479
79577,84679
5581,10479
5581,84679
2648,10479
2648,84679
8850,84679
7991,84679
5600,84679
5579,23315
5588,23315
6455,23315
5582,23315
5583,23315
6598,23315
51100,23315
79577,23315
55193,23315
6457,23315
56904,23315
6204,23315
6601,23315
6300,23315
201163,23315
5580,23315
2648,23315
6456,23315
1027,23315
5578,23315
84061,23315
5581,23315
7991,285195
5578,285195
6598,285195
51100,285195
8850,285195
5588,285195
56904,285195
6455,285195
5579,285195
5582,285195
6601,285195
1027,285195
6456,285195
5580,285195
1432,285195
5583,285195
5581,285195
6457,285195
201163,285195
6204,285195
55193,285195
79577,285195
6223,6595
6223,6597
2180,6598
51703,6598
23305,6598
55193,6598
29072,6599
5893,6599
1027,6599
6919,6601
6917,6601
6920,6601
8237,55671
9958,55671
25788,55671
11200,55671
1027,55671
5893,55671
5888,55671
79577,55671
672,55671
4528,55671
7375,55671
8237,57223
1027,57223
79577,57223
11144,57223
4528,57223
283987,57223
7375,57223
675,57223
11200,57223
5893,57223
9958,57223
546,57223
6919,6610
6598,6610
23309,6610
6917,6610
6920,6610
6601,6610
25942,6610
5884,79753
79577,79753
6920,26805
5516,26805
283987,26805
5887,26805
7375,26805
8556,26805
6919,26805
5600,26805
5965,26805
5598,26805
8019,26805
6046,26805
1027,26805
641,26805
23476,26805
5893,26805
266629,26805
8678,26805
6917,26805
9958,26805
11144,26805
9717,26805
676,26805
23541,26805
7486,26805
55193,26805
8237,26805
79577,26805
5893,26804
5598,26804
8237,26804
6919,26804
195828,26804
79577,26804
6920,26804
8678,26804
5888,26804
7486,26804
8555,26804
6917,26804
9958,26804
5603,26804
1027,26804
5965,26804
7375,26804
8019,26804
676,26804
23541,26804
6046,26804
23476,26804
9717,26804
5886,26804
266629,26804
55193,26804
5515,26804
641,26804
8019,692085
6917,692085
55193,692085
5965,692085
5515,692085
8555,692085
9958,692085
6920,692085
195828,692085
1027,692085
676,692085
5886,692085
672,692085
23476,692085
7486,692085
7375,692085
23541,692085
6300,692085
8237,692085
79577,692085
266629,692085
5598,692085
8678,692085
641,692085
5893,692085
9717,692085
6046,692085
6919,692085
6300,6647
23198,6647
1432,6647
4216,6647
7942,6647
6457,6647
5600,6647
51100,6647
4286,6647
9958,6647
6455,6647
5603,6647
7375,6647
7030,6647
472,6647
8237,6647
56904,6647
79577,6647
6456,6647
8678,6647
11144,6656
80005,6656
283987,6656
675,6656
9732,6656
1795,6656
672,6656
5893,6656
1027,6656
1794,6656
1793,6656
5888,6656
5893,6664
5888,6664
1793,6664
80005,6664
672,6664
1794,6664
675,6664
9732,6664
1027,6664
11144,6664
1795,6664
283987,6664
11144,6659
80005,6659
675,6659
1027,6659
1794,6659
1793,6659
5893,6659
1795,6659
672,6659
9732,6659
5888,6659
283987,6659
2648,56848
8850,56848
79577,56848
5594,6713
6919,6713
6223,6713
6920,6713
6917,6713
7518,6713
5595,6713
6135,6732
54464,6732
25942,6732
22803,6732
79577,6732
4286,6732
1432,6732
7375,6732
5600,6732
6598,6732
4216,6732
5603,6732
266629,6732
6300,6732
23309,6732
6135,6733
22803,6733
23309,6733
1432,6733
25942,6733
79577,6733
5603,6733
6598,6733
6300,6733
5600,6733
7942,6733
9958,6733
4216,6733
9717,6733
54464,6733
4216,26576
54464,26576
23541,26576
23309,26576
5603,26576
6135,26576
6300,26576
7030,26576
1432,26576
79577,26576
6598,26576
25942,26576
8237,26576
5600,26576
22803,26576
55193,134957
6920,134957
4286,134957
7030,134957
6917,134957
9958,134957
7375,134957
6919,134957
7942,134957
3996,134957
8237,134957
6204,134957
6455,6815
6457,6815
56904,6815
51100,6815
6456,6815
29072,8867
3065,8867
5594,8867
25942,8867
8841,8867
3066,8867
23309,8871
3065,8871
3066,8871
8841,8871
29072,8871
5595,8871
54464,6916
7517,6917
6456,6917
79577,6917
11144,6917
6598,6917
5893,6917
283987,6917
51100,6917
56904,6917
675,6917
5888,6917
6455,6917
6457,6917
672,6917
79577,6919
6598,6919
51100,6919
283987,6919
11144,6919
7517,6919
6455,6919
5893,6919
672,6919
675,6919
6456,6919
6457,6919
56904,6919
5888,6919
79577,6920
672,6920
6598,6920
6457,6920
5893,6920
6456,6920
11144,6920
7517,6920
283987,6920
5888,6920
56904,6920
6455,6920
675,6920
51100,6920
51147,7010
54556,7010
84289,7010
3622,7010
3621,7010
27160,7010
23309,7010
2648,7015
6457,7015
56904,7015
6456,7015
6455,7015
8850,7015
51100,7015
326625,7030
23476,7030
545,7030
390502,7030
84168,7030
390502,7942
8019,7942
545,7942
326625,7942
84168,7942
51147,7075
3622,7075
3621,7075
54556,7075
25942,7075
27160,7075
84289,7075
9958,64114
7375,64114
7942,64114
7030,64114
6601,64114
4286,64114
23309,64114
6598,64114
6204,64114
8237,64114
7375,51643
7030,51643
25942,51643
7942,51643
6598,51643
6601,51643
8237,51643
9958,51643
6204,51643
4286,51643
6223,7110
1432,7150
5884,7150
56904,7150
641,7150
3996,7150
51100,7150
23476,7150
5600,7150
8019,7150
6456,7150
55193,7150
6046,7150
6457,7150
5965,7150
6455,7150
7486,7150
6455,116447
8019,116447
23476,116447
641,116447
5965,116447
51100,116447
55193,116447
6457,116447
56904,116447
6300,116447
5884,116447
6456,116447
7486,116447
3996,116447
5603,116447
6046,116447
80005,7153
23309,7153
9732,7153
1794,7153
1793,7153
1795,7153
25942,7155
1794,7155
9732,7155
1795,7155
1793,7155
80005,7155
7375,7156
2304,7156
84254,7156
6223,7156
8850,7156
257218,7156
51343,7156
79915,7156
201163,7156
2648,7156
9958,7156
6920,7156
6917,7156
6919,7156
8237,7156
6596,7156
79915,7157
11200,7157
8841,7263
892,7263
56904,7263
1730,7263
6223,7263
6601,7263
6456,7263
8850,7263
6917,7263
55193,7263
10641,7263
6919,7263
134957,7263
1027,7263
51100,7263
6457,7263
6455,7263
6920,7263
3066,7263
91010,7263
6598,7263
3065,7263
5594,7272
5595,7272
1663,7846
23476,7846
8019,10376
1663,10376
6046,84790
1663,84790
1663,7278
23476,7278
1663,113457
8019,113457
6046,112714
1663,112714
1663,7277
8019,7277
6046,51807
1663,51807
1663,79861
23476,79861
1730,81027
1730,203068
6205,81027
6205,203068
6204,81027
6204,203068
9717,81027
9717,203068
266629,81027
266629,203068
56904,81027
56904,203068
114793,81027
114793,203068
91010,81027
91010,203068
79577,81027
79577,203068
6391,81027
6391,203068
6457,81027
6457,203068
23541,81027
23541,203068
64423,81027
64423,203068
1027,81027
1027,203068
51100,81027
51100,203068
6455,81027
6455,203068
6456,81027
6456,203068
1663,81027
1663,203068
1730,7280
6204,7280
114793,7280
1027,7280
9717,7280
6455,7280
266629,7280
64423,7280
56904,7280
6205,7280
6457,7280
51100,7280
79577,7280
6391,7280
1663,7280
6456,7280
91010,7280
23541,7280
266629,347733
6204,347733
114793,347733
91010,347733
6391,347733
6457,347733
1027,347733
9717,347733
51100,347733
23541,347733
6456,347733
6455,347733
1730,347733
56904,347733
79577,347733
1663,347733
64423,347733
6205,347733
1730,10381
79577,10381
1663,10381
91010,10381
6455,10381
56904,10381
1027,10381
64423,10381
6457,10381
6391,10381
6204,10381
9717,10381
51100,10381
23541,10381
6456,10381
6205,10381
266629,10381
114793,10381
56904,10383
1730,10383
6455,10383
266629,10383
6205,10383
6456,10383
1663,10383
51100,10383
114793,10383
6204,10383
6391,10383
91010,10383
79577,10383
23541,10383
6457,10383
9717,10383
1027,10383
64423,10383
266629,84617
79577,84617
56904,84617
6457,84617
23541,84617
1730,84617
6456,84617
64423,84617
1663,84617
114793,84617
6391,84617
6205,84617
6204,84617
9717,84617
6455,84617
91010,84617
1027,84617
51100,84617
1663,56604
64423,56604
266629,56604
6457,56604
6455,56604
114793,56604
6456,56604
91010,56604
1730,56604
9717,56604
23541,56604
79577,56604
6391,56604
6205,56604
51100,56604
1027,56604
56904,56604
6204,56604
9717,92755
6205,92755
64423,92755
6456,92755
1663,92755
51100,92755
114793,92755
6455,92755
266629,92755
6204,92755
91010,92755
23541,92755
1730,92755
56904,92755
79577,92755
6457,92755
1027,92755
6391,92755
1730,647000
6457,647000
6456,647000
9717,647000
64423,647000
6455,647000
23541,647000
1027,647000
6204,647000
6391,647000
51100,647000
91010,647000
79577,647000
114793,647000
1663,647000
6205,647000
266629,647000
56904,647000
1663,643224
9717,643224
114793,643224
6391,643224
56904,643224
23541,643224
64423,643224
1730,643224
6455,643224
91010,643224
79577,643224
6457,643224
266629,643224
6456,643224
6205,643224
6204,643224
51100,643224
1027,643224
6920,7283
6917,7283
6205,7283
5594,7283
6919,7283
79577,7283
6205,27175
79577,27175
6917,27175
5595,27175
6920,27175
6919,27175
6456,7991
5578,7991
5580,7991
5582,7991
5583,7991
5598,7991
51100,7991
56904,7991
5581,7991
6457,7991
5579,7991
5588,7991
6455,7991
7030,7295
23309,7295
55193,7295
7942,7295
25942,7295
6204,7295
4286,7295
25942,10190
6204,10190
8237,10190
23309,10190
9958,10190
6205,10190
7375,10190
6601,10190
55193,7296
55193,10587
55193,114112
6390,7301
3065,7343
7534,7343
9958,7343
2648,7343
7110,7343
7531,7343
84289,7343
5583,7343
3066,7343
5581,7343
8850,7343
8019,7343
990,7343
6046,7343
25942,7343
11266,7343
5578,7343
6794,7343
4286,7343
79577,7343
7942,7343
5588,7343
8841,7343
5582,7343
5579,7343
8237,7343
4216,7343
5580,7343
7375,7343
1847,7343
7030,7343
23476,7343
10645,7343
1843,7343
23309,7343
84148,8408
3075,8408
3949,8408
2271,8408
8237,8408
7994,8408
11143,8408
10524,8408
84148,9706
9958,9706
11143,9706
7994,9706
3075,9706
10524,9706
2271,9706
3949,9706
11143,25989
3949,25989
10524,25989
84148,25989
7375,25989
2271,25989
3075,25989
7994,25989
1027,7372
6601,7372
6598,7372
54464,7384
4286,7384
7942,7384
7030,7384
2648,7385
134957,7385
80005,7385
29072,7385
9732,7385
55193,7385
1794,7385
1795,7385
3993,7385
1793,7385
8850,7385
6598,7392
8678,7392
4437,7392
2931,7392
676,7392
6601,7392
2932,7392
7030,7392
4286,7392
51343,7392
6595,7392
6597,7392
7942,7392
2648,8237
7157,8237
51343,8237
11200,8237
8850,8237
7157,9958
8850,9958
11200,9958
2648,9958
51343,9958
8850,7375
7157,7375
51343,7375
11200,7375
2648,7375
5582,55697
5598,55697
29072,55697
5578,55697
6601,55697
5583,55697
1027,55697
8678,55697
11200,55697
5579,55697
5581,55697
5588,55697
5580,55697
1852,55275
10299,55275
58190,55275
4832,55275
55193,55275
7110,55275
8019,55275
4831,55275
1453,55275
1027,55275
7942,55275
1849,55275
1844,55275
1730,55275
8556,55275
80824,55275
6135,55275
1847,55275
7991,55275
91010,55275
7534,55275
11200,55275
1454,55275
11221,55275
4286,55275
84254,55275
6046,55275
7270,55275
11266,55275
6023,55275
4833,55275
8555,55275
114793,55275
1848,55275
2931,55275
51343,55275
11072,55275
84168,55275
7531,55275
1843,55275
676,55275
195828,55275
23476,55275
5594,55275
201163,55275
10106,55275
64423,55275
1846,55275
7030,55275
9988,55275
545,55275
5595,55275
7080,55275
10645,55275
51496,55275
2932,55275
84061,55275
6794,55275
390502,55275
326625,55275
8607,55275
6920,6944
676,6944
84289,6944
51147,6944
3621,6944
54556,6944
8237,6944
8850,6944
29072,6944
2648,6944
892,6944
27160,6944
25942,6944
6917,6944
7375,6944
11143,6944
84148,6944
23309,6944
10524,6944
9958,6944
7994,6944
3622,6944
1027,6944
6919,6944
8841,7454
3065,7454
3066,7454
25942,7454
8841,8976
3066,8976
23309,8976
3065,8976
5578,7465
51343,7465
5583,7465
80005,7465
5581,7465
8850,7465
9732,7465
91010,7465
2648,7465
25942,7465
3065,7465
7991,7465
1795,7465
1794,7465
5579,7465
1730,7465
114793,7465
5580,7465
64423,7465
84061,7465
5582,7465
1793,7465
23309,7465
5588,7465
5588,494551
114793,494551
25942,494551
5580,494551
5581,494551
91010,494551
5578,494551
1730,494551
5582,494551
64423,494551
23309,494551
2648,494551
5583,494551
1794,494551
84061,494551
9732,494551
8841,494551
1795,494551
51343,494551
1793,494551
7991,494551
5579,494551
80005,494551
8850,494551
8019,7486
79577,7486
79915,7486
22803,7486
11200,7486
54464,7486
5598,7486
2073,7486
2304,7507
257218,7507
6596,7507
3066,63929
3065,63929
54556,63929
25942,63929
5600,63929
3621,63929
6300,63929
23309,63929
51147,63929
3622,63929
84289,63929
27160,63929
1432,63929
79577,63929
8841,63929
5603,63929
7517,2547
9958,2547
5893,2547
79577,2547
7375,2547
8237,2547
6457,54464
4331,54464
56904,54464
6455,54464
1730,54464
8850,54464
6456,54464
91010,54464
51100,54464
6456,22803
4331,22803
64423,22803
2648,22803
56904,22803
6457,22803
6455,22803
114793,22803
51100,22803
991,5515
891,5515
699,5515
701,5515
9735,5515
9183,5515
9232,5515
5347,5515
9212,5515
9184,5515
10733,5515
9133,5515
7272,5515
10403,5516
9183,5516
10733,5516
7272,5516
991,5516
8379,5516
51343,5516
8379,5518
51343,5518
991,5518
9183,5518
699,5518
4085,5518
701,5518
9232,5518
5347,5518
9212,5518
6790,5518
10403,5518
7272,5518
9184,5518
55055,5518
9735,5518
10733,5518
5347,5519
10733,5519
9212,5519
9183,5519
9133,5519
8379,5519
55055,5519
7272,5519
701,5519
991,5519
9735,5519
9184,5519
9232,5519
6790,5519
699,5519
1062,5519
891,5519
10733,5520
9183,5520
1062,5520
10403,5520
991,5520
9212,5520
10403,5521
9184,5521
9212,5521
7272,5521
701,5521
51343,5521
9735,5521
9232,5521
9183,5521
10733,5521
991,5521
9212,5522
991,5522
6790,5522
55055,5522
8379,5522
9184,5522
10403,5522
9133,5522
891,5522
9212,55844
9184,55844
9232,55844
701,55844
55055,55844
10403,55844
7272,55844
9183,55844
6790,55844
991,55844
9735,55844
8379,55844
8379,5523
10733,5523
9212,5523
6790,5523
55055,5523
5347,5523
51343,5523
991,5523
699,5523
9232,5523
1062,5523
9735,5523
7272,5523
9184,5523
9183,5523
10403,5523
4085,5523
