V4,V2
1821,A0A024RCH3
1822,ATN1
1822,Q86V38
1823,Q9HB00
1823,DSC1
1825,DSC3
1827,E9PDJ2
1827,Q6ZMM3
1827,V9GYW9
1827,RCAN1
1827,Q6FGP2
1827,B7Z1F0
1828,DSG1
1829,DSG2
1830,DSG3
1831,Q5JRJ2
1831,T22D3
1832,B4DKX6
1832,DESP
1832,Q4LE79
1837,DTNA
1837,A0A024RC32
1837,B7Z3X3
1838,DTNB
1838,E9PEY4
1838,B7Z202
1838,B7Z6A9
1838,Q1I0L3
1838,E7EVB6
1839,HBEGF
1840,DTX1
1843,B4DU40
1843,DUS1
1845,DUS3
1846,DUS4
1848,Q53GP9
1848,DUS6
1848,A0A024RBC1
1850,DUS8
1852,B2RAL9
1852,DUS9
1852,Q6P9C2
1855,DVL1
1856,DVL2
1857,Q9UG07
1857,DVL3
1859,DYR1A
1859,A0A2R8Y6I6
1861,B3KPA1
1861,TOR1A
1869,Q9BSD8
1869,E2F1
1870,E2F2
1871,E2F3
1874,E2F4
1875,E2F5
1876,Q53YM3
1876,A0A0S2Z3K8
1876,Q6Q9Z5
1876,E2F6
1877,E4F1
1879,B4E2U8
1879,COE1
1891,ECH1
1891,A0A384MR44
1892,ECHM
1894,ECT2
1896,A0A0U5J797
1896,EDA
1901,S1PR1
1902,Q5VZX0
1902,LPAR1
1909,EDNRA
1910,EDNRB
1910,A0A024R638
1910,A0A024R645
1911,Q6GMQ3
1911,Q6N083
1911,PHC1
1912,PHC2
1912,A0A0A0MSI2
1915,EF1A1
1915,Q6IPS9
1917,EF1A2
1933,A0A024R3W7
1933,EF1B
1936,D3DWK1
1936,B2RAR6
1936,EF1D
1937,Q53YD7
1937,EF1G
1938,EF2
1938,A0A384N6H1
1942,EFNA1
1946,EFNA5
1946,D6RDV5
1947,EFNB1
1948,EFNB2
1949,EFNB3
1950,EGF
1951,CELR3
1954,MEGF8
1956,F2YGG7
1956,EGFR
1956,Q504U8
1956,E9PFD7
1956,B7Z2I3
1956,E7BSV0
1958,EGR1
1958,Q546S1
1959,EGR2
1962,ECHP
1965,Q53XC0
1965,IF2A
1967,EI2BA
1969,A0A024QZA8
1969,EPHA2
1973,IF4A1
1974,IF4A2
1975,B4DRM3
1975,E7EX17
1975,Q7Z5Y0
1975,IF4B
1977,IF4E
1977,Q32Q75
1977,D6RBW1
1977,X5D7E3
1978,4EBP1
1979,4EBP2
1979,A0A024QZM3
1981,B2RU06
1981,B4DSI9
1981,IF4G1
1981,Q96I65
1981,O95065
1981,B2RU10
1982,IF4G2
1982,Q2TU89
1983,A0A024R6Q1
1983,IF5
1984,IF5A1
1991,ELNE
1992,V9HWH1
1992,ILEU
1994,ELAV1
1996,A0A494C0F8
1996,A0A494C0M6
1996,B1APY9
1996,A0A494C147
1996,A0A0R4J2E6
1996,ELAV4
1997,Q6MZZ4
1997,ELF1
1997,A0A024RDU6
1999,ELF3
1999,A0A024R974
2000,ELF4
2001,ELF5
2001,A0A087X1W9
2001,A8K443
2002,A0A024R1A7
2002,ELK1
2002,Q86SR6
2004,A0A024RBE2
2004,ELK3
2005,A0A024R985
2005,ELK4
2005,Q8IXL1
2005,A0A024R997
2006,B4E3S4
2006,G5E950
2006,E7EN65
2006,E7ENM0
2006,ELN
2006,Q6ZUN2
2006,G3V0G6
2006,Q8NBI4
2006,B3KRT8
2006,Q59H17
2009,EMAL1
2010,EMD
2011,A0A140VJP1
2011,A8K2S4
2011,E7ETY4
2011,MARK2
2017,Q53HG7
2017,A0A024R5M3
2017,SRC8
2019,HME1
2022,A0A024R878
2022,EGLN
2022,F5GX88
2022,Q96CG0
2022,Q5T9B9
2022,B7Z6Y5
2023,A0A024R4F1
2023,ENOA
2026,Q6FHV6
2026,ENOG
2027,ENOB
2029,ENSA
2033,EP300
2033,Q7Z6C1
2034,B3KW07
2034,EPAS1
2035,Q1WWM3
2035,EPB41
2035,Q59F12
2035,Q29RX4
2035,A0A2R8Y7Y3
2036,B7Z653
2036,E41L1
2036,A0A0C4DH22
2037,Q59FD8
2037,E41L2
2037,I6L9B1
2037,B4DJ76
2038,EPB42
2040,STOM
2040,F8VSL7
2040,A0A024R882
2042,A0A140VJJ0
2042,EPHA3
2042,C9JXA2
2042,Q6P4R6
2043,EPHA4
2043,A1MA61
2045,EPHA7
2046,EPHA8
2047,EPHB1
2048,EPHB2
2048,B4DSE0
2048,Q4LE53
2048,Q6NVW1
2049,EPHB3
2054,STX2
2055,A0A024QZ57
2055,CLN8
2056,G9JKG7
2056,EPO
2057,EPOR
2058,SYEP
2059,EPS8
2059,B4E3T6
2060,B7Z240
2060,EPS15
2063,NR2F6
2063,F1D8R3
2064,X5DNK3
2064,J3QLU9
2064,ERBB2
2064,F5H1T4
2065,ERBB3
2066,ERBB4
2067,A0A024R0Q6
2067,ERCC1
2068,ERCC2
2068,A0A804HK53
2071,B3KTH1
2071,ERCC3
2071,G3V1S1
2071,B3KRG2
2072,A0A804HKF9
2072,A0A1W1GSK9
2072,B4DXD8
2072,XPF
2073,ERCC5
2074,A8K4Q3
2074,ERCC6
2074,Q59FF6
2074,ERPG3
2077,ERF
2077,A0A024R0L4
2078,B5MDW0
2078,ERG
2078,B4DN83
2078,B4DVX5
2078,A0A0C4DG41
2079,ERH
2079,A0A024R6D4
2081,ERN1
2091,FBRL
2098,ESTD
2098,A0A140VJJ2
2099,ESR1
2099,G4XH65
2099,A0A125SXW3
2099,H0Y4W6
2099,Q9UBT1
2099,A8KAF4
2100,Q7LCB3
2100,A0A348FV93
2100,Q0PTK2
2100,ESR2
2100,F1D8N3
2101,Q569H8
2101,ERR1
2103,ERR2
2104,F1D8R6
2104,F1D8R5
2104,ERR3
2104,C0SQ93
2104,B7Z5E9
2107,ERF1
2107,B7Z7P8
2108,ETFA
2108,A0A0S2Z3L0
2109,ETFB
2113,A8K725
2113,B4DW78
2113,ETS1
2114,ETS2
2115,ETV1
2115,B5MCT2
2115,B7Z2C9
2116,K7ERX2
2116,Q3KNT2
2116,ETV2
2118,ETV4
2120,ETV6
2120,A0A0S2Z3C9
2122,MECOM
2122,C7FEN9
2122,A0A0C3SFZ7
2130,EWS
2131,EXT1
2132,EXT2
2132,D3DR24
2138,A0A024R813
2138,A0A2R8Y6K4
2138,F8WB53
2138,B3KXR1
2138,Q0P517
2138,A6NCB9
2138,EYA1
2139,E7ETN2
2139,EYA2
2145,EZH1
2145,A0A0A0MSY9
2146,S4S3R8
2146,A0A090N8E9
2146,EZH2
2147,THRB
2149,A0A024RAP7
2149,PAR1
2150,PAR2
2152,TF
2153,FA5
2155,F5H8B0
2155,B4DPM2
2155,FA7
2157,FA8
2159,Q5JVE8
2159,FA10
2159,Q5JVE7
2161,Q8IZZ5
2161,FA12
2162,F13A
2165,F13B
2167,E7DVW4
2167,FABP4
2175,FANCA
2176,A0A024R9N2
2176,B4E3W2
2176,FANCC
2176,A0A087WW44
2177,FACD2
2178,FANCE
2182,Q8TAF6
2182,ACSL4
2185,FAK2
2186,BPTF
2187,FANCB
2187,A0A024RBW1
2188,A3KME0
2188,FANCF
2189,Q53XM5
2189,FANCG
2192,FBLN1
2192,Q8NBH6
2193,Q6IBR2
2193,SYFA
2194,FAS
2195,FAT1
2199,FBLN2
2199,Q9Y3V7
2199,Q86V58
2202,A0A0S2Z4F1
2202,A0A0S2Z3V1
2202,FBLN3
2202,B2R6M6
2203,F16P1
2203,Q2TU34
2207,FCERG
2212,FCG2A
2213,FCG2B
2214,H0Y755
2214,FCG3A
2217,A0A024QZI2
2217,FCGRN
2222,B4DWP0
2222,B4DND3
2222,A0A1W2PQ47
2222,FDFT
2222,B7Z9R8
2222,Q6IAX1
2224,A0A087X090
2224,FPPS
2235,A0A499FJN5
2235,HEMH
2235,Q7KZA3
2237,Q6FHX6
2237,FEN1
2239,GPC4
2241,W0S1B5
2241,W0S0X4
2241,Q6PEJ9
2241,FER
2242,FES
2242,A0A024RC92
2243,FIBA
2244,V9HVY1
2244,FIBB
2245,A0A024R9Y5
2245,FGD1
2246,Q16089
2246,A8K147
2246,FGF1
2246,A0A7U3JVZ2
2247,FGF2
2248,FGF3
2248,A0A7U3JVY0
2250,FGF5
2250,A0A7U3L5M4
2250,Q8NBG6
2252,FGF7
2252,A0A7U3JVY2
2253,A1A515
2253,A0A087X1S5
2253,FGF8
2254,FGF9
2254,A0A7U3L6D0
2255,A0A7U3JW18
2255,FGF10
2257,A0A7U3JVY3
2257,FGF12
2258,FGF13
2258,A8K1P5
2259,FGF14
2259,A0A7U3JVZ8
2260,FGFR1
2260,A0A3B3ISD1
2260,A0A0S2Z3Q6
2261,FGFR3
2261,Q0IJ44
2263,D2CGD1
2263,S4R381
2263,FGFR2
2263,A0A141AXF1
2264,B4DVP5
2264,J3KPQ0
2264,FGFR4
2266,A0A140VJJ6
2266,FIBG
2268,P78453
2268,FGR
2271,A0A0S2Z4C3
2271,FUMH
2272,A0A024R366
2272,FHIT
2273,B7Z9A1
2273,Q5JXI2
2273,FHL1
2274,Q6I9R8
2274,FHL2
2274,Q2XQU9
2275,Q96C98
2275,FHL3
2277,VEGFD
2280,FKB1A
2280,Q0VDC6
2280,A0A087WTS4
2281,FKB1B
2281,F8W6G9
2286,Q53XJ5
2286,FKBP2
2287,FKBP3
2288,FKBP4
2289,FKBP5
2289,Q2TA84
2290,FOXG1
2300,FOXL1
2300,Q498Y4
2302,FOXJ1
2302,A0A024R8P1
2305,FOXM1
2305,A0A2P9DTZ1
2305,A0A0D9SFF0
2305,A8K591
2305,A0A2P9DTZ8
2305,Q53Y49
2307,FOXS1
2308,FOXO1
2309,A0A856PRE8
2309,FOXO3
2313,A0A024R3K4
2313,A0A024R3M5
2313,A0A024R3N6
2313,FLI1
2314,FLII
2315,A0A384MR46
2315,MAR1
2316,FLNA
2316,Q6NXF2
2316,Q60FE5
2317,FLNB
2318,FLNC
2318,Q59H94
2321,L7RSL3
2321,VGFR1
2322,FLT3
2324,VGFR3
2331,A0A024R971
2331,FMOD
2331,Q12833
2331,B3KS64
2332,FMR1
2335,Q6MZM7
2335,Q6N084
2335,Q6MZF4
2335,B7ZLE5
2335,Q9UQS6
2335,FINC
2339,FNTA
2342,A0A384MEJ5
2353,Q6FG41
2353,FOS
2354,A0A024R0P6
2354,FOSB
2355,Q9H5M2
2355,FOSL2
2395,FRDA
2395,A0A0S2Z3G4
2444,FRK
2475,MTOR
2483,FRG1
2492,FSHR
2492,A0A1D5RMN4
2494,F1D8R9
2494,NR5A2
2495,FRIH
2495,A0A024R525
2512,FRIL
2512,A0A384MDR3
2516,STF1
2516,F1D8R8
2521,Q13344
2521,Q6IBQ5
2521,FUS
2525,A8K737
2525,FUT3
2533,FYB1
2534,FYN
2539,G6PD
2539,A0A384NL00
2543,A0A158RFV5
2543,GAGE1
2547,A0A024R1N4
2547,B4E356
2547,B1AHC9
2547,B4DE32
2547,XRCC6
2549,GAB1
2549,Q9HA84
2550,GABR1
2550,Q5SUJ9
2550,A0A1U9X7R0
2550,Q59HG8
2550,Q8IW08
2551,Q8IYS3
2551,A8IE48
2551,GABPA
2553,A0A024R5R5
2553,GABP1
2553,A0A024R5X6
2554,A8K177
2554,GBRA1
2561,GBRB2
2562,GBRB3
2562,X5DQY4
2562,B2RCW8
2563,GBRD
2563,A8K496
2566,GBRG2
2571,Q8IVA8
2571,DCE1
2571,A0A0S2Z3V5
2580,B4DS37
2580,GAK
2590,GALT2
2590,A0A1L7NY50
2590,G3V1S6
2590,B7Z6K2
2592,A0A0S2Z3Y7
2592,GALT
2592,B2RAT6
2597,V9HVZ4
2597,G3P
2617,GARS
2617,A0A6Q8PGW4
2621,GAS6
2622,DRC4
2622,B7Z1U9
2622,A0A087WZT7
2622,A0A384MR00
2623,GATA1
2624,GATA2
2625,GATA3
2626,GATA4
2626,B3KUF4
2626,B6DU75
2627,GATA6
2629,B7Z6S9
2629,GLCM
2629,A0A068F658
2634,GBP2
2634,Q8TCE5
2635,GBP3
2639,A0A024R7F9
2639,GCDH
2641,GLUC
2643,A0A024R642
2643,Q8IZH9
2643,GCH1
2645,HXK4
2645,Q53Y25
2646,A0A0C4DFN2
2646,GCKR
2647,BL1S1
2648,KAT2A
2658,GDF2
2658,B2RC63
2660,Q53S46
2660,GDF8
2661,GDF9
2661,B4DXG3
2664,GDIA
2664,A0A0S2Z3X8
2665,GDIB
2665,Q6IAT1
2668,GDNF
2668,A0A0S2Z3V2
2668,A0A0S2Z3T2
2669,GEM
2669,A0A024R9F5
2670,GFAP
2671,ALR
2672,GFI1
2674,GFRA1
2674,B7Z856
2675,GFRA2
2683,B4GT1
2686,GGT7
2686,A0PJJ9
2688,SOMA
2688,B1A4G6
2688,B1A4G7
2690,A0A087X0H5
2690,A0A087X162
2690,GHR
2695,GIP
2696,GIPR
2697,CXA1
2697,A0A654IBU3
2700,CXA3
2701,CXA4
2702,CXA5
2702,X5D2H9
2703,CXA8
2703,X5D7G1
2705,CXB1
2705,A0A654ICJ7
2706,H9U1J4
2706,CXB2
2729,Q14TF0
2729,E1CEI4
2729,GSH1
2730,GSH0
2733,B3KMG0
2733,GLE1
2733,A0A804HJ70
2735,GLI1
2735,B4DNF7
2736,Q1PSW9
2736,Q59FV5
2736,GLI2
2737,A0A2R8YGX0
2737,GLI3
2740,A0A142FHB8
2740,GLP1R
2743,GLRB
2744,Q68D38
2744,GLSK
2745,A0A024RAM2
2745,GLRX1
2746,E9KL48
2746,DHE3
2752,A8YXX4
2752,GLNA
2762,GMDS
2767,GNA11
2768,GNA12
2768,Q6ZQV4
2768,E9PC54
2769,GNA15
2770,GNAI1
2771,GNAI2
2771,B3KP24
2771,B3KX51
2773,GNAI3
2775,B3KP89
2775,GNAO
2775,Q8N6I9
2775,Q6AWC5
2776,GNAQ
2776,A0A024R240
2778,Q5JWE9
2778,GNAS1
2778,Q5JWD1
2778,GNAS3
2778,Q5FWY2
2778,B0AZR9
2778,A0A590UJF0
2778,ALEX
2778,GNAS2
2778,A0A0S2Z3S5
2778,A0A0S2Z3H8
2778,Q14455
2778,A0A7I2V5R6
2780,Q5T697
2780,GNAT2
2781,GNAZ
2781,Q8IY73
2782,GBB1
2782,B3KVK2
2782,A0A140VJJ8
2783,Q6FHM2
2783,GBB2
2784,GBB3
2784,E9PCP0
2784,F1T0G5
2785,GBG3
2786,B1APZ0
2786,GBG4
2787,GBG5
2788,GBG7
2790,GBG10
2790,A0A024R156
2791,Q53Y01
2791,GBG11
2792,GBG1
2793,GBGT2
2800,GOGA1
2800,A0A024R869
2801,GOGA2
2802,GOGA3
2803,GOGA4
2803,Q49A56
2804,GOGB1
2810,1433S
2811,L7UYB8
2811,GP1BA
2812,GP1BB
2817,GPC1
2817,H7C410
2817,A0A384NPH9
2821,B4DE36
2821,A0A2U3TZU2
2821,G6PI
2822,PHLD
2823,GPM6A
2824,Q59FD5
2824,A0A024RBX1
2824,A0A024RBV7
2824,GPM6B
2833,CXCR3
2859,A8K2J1
2859,B2RA17
2859,GPR35
2861,GPR37
2870,GRK6
2870,B3KPS5
2872,B3KS07
2872,MKNK2
2873,CSN1
2873,A0A096LPJ3
2873,A0A096LP07
2873,C9JFE4
2874,GPS2
2876,A0A2R8Y6B6
2876,GPX1
2876,Q7L4Q3
2878,GPX3
2879,GPX4
2879,Q6PI42
2882,GPX7
2885,B0LPF3
2885,GRB2
2886,A0A0S2Z4F6
2886,GRB7
2887,GRB10
2888,GRB14
2889,RPGF1
2890,Q59GL5
2890,GRIA1
2891,GRIA2
2892,GRIA3
2892,Q5XKG2
2892,Q17R51
2893,Q1WWK6
2893,GRIA4
2895,GRID2
2896,GRN
2897,B7Z3V7
2897,E7EPZ0
2897,GRIK1
2897,E7EPY9
2897,E9PD61
2897,B7Z256
2897,E7ENK3
2898,GRIK2
2898,A8K0H7
2898,Q8IY40
2901,GRIK5
2902,Q59GW0
2902,Q5VSF9
2902,NMDZ1
2903,NMDE1
2903,Q59EW6
2903,Q547U9
2903,A0A890YTL4
2903,A0A6Q8PGD2
2904,NMDE2
2905,Q8IW23
2905,H0Y2V8
2905,O15398
2905,NMDE3
2908,GCR
2908,B7Z7I2
2908,F1D8N4
2908,E5KQF5
2908,E5KQF6
2909,RHG35
2911,GRM1
2911,Q59HC2
2912,GRM2
2913,A4D1D0
2913,GRM3
2915,A8K5P7
2915,GRM5
2917,B9EGG9
2917,GRM7
2917,Q59G95
2917,B2R693
2919,GROA
2923,PDIA3
2923,V9HVY3
2926,A0A024RD99
2926,GRSF1
2931,A0A024R0L5
2931,GSK3A
2932,Q6FI27
2932,GSK3B
2934,A0A0A0MS51
2934,A0A0A0MT01
2934,A0A384MEF1
2934,GELS
2934,B7Z4U6
2935,B2RCT6
2935,ERF3A
2935,Q7KZX8
2939,A8K987
2939,A0A140VKE2
2939,GSTA2
2941,A0A024RD58
2941,GSTA4
2944,GSTM1
2944,X5DR03
2944,X5D932
2946,Q0D2I8
2946,A0A384P5E9
2946,GSTM2
2947,Q6FGJ9
2947,GSTM3
2948,A0A140VKE3
2948,GSTM4
2949,Q5T8R2
2949,GSTM5
2950,V9HWE9
2950,GSTP1
2956,MSH6
2956,Q3SWU9
2957,TF2AA
2958,B2R506
2958,A0A024R5Z5
2958,T2AG
2959,TF2B
2960,T2EA
2961,T2EB
2962,T2FA
2963,A0A024RDU9
2963,T2FB
2965,A0A384MTQ8
2965,TF2H1
2966,TF2H2
2967,TF2H3
2967,A0A087WYD5
2968,A0A1U9X7S4
2968,TF2H4
2969,X5D2J9
2969,Q499G6
2969,GTF2I
2969,X5D939
2969,X5DNP5
2969,A8K9W7
2969,X5DR09
2972,TF3B
2972,A0A024R6P8
2972,V9HVY2
2975,TF3C1
2976,TF3C2
2977,GCYA2
2982,B3KU69
2982,GCYA1
2983,B7Z6G8
2983,D6RC99
2983,E9PCN2
2983,B7Z685
2983,GCYB1
2983,B7Z9H9
2984,GUC2C
2992,GLYG
2993,Q14419
2993,A0A2R8Y7F9
2993,E9PD10
2993,GLPA
2993,A0A0C4DFT7
2997,GYS1
2998,GYS2
3001,GRAA
3002,Q67BC3
3002,J3KQ52
3002,GRAB
3002,Q6XGZ4
3003,GRAK
3005,H10
3006,H12
3008,A3R0T8
3008,H14
3009,H15
3012,Q08AJ9
3012,H2A1B
3013,B2R5B6
3013,H2A1D
3014,H2AX
3015,H2AZ
3017,H2B1C
3017,H2B1D
3017,A0A024QZZ7
3018,H2B1B
3020,B2R4P9
3020,H33
3024,H11
3028,HCD2
3028,A0A0S2Z410
3030,ECHA
3030,E9KL44
3035,HARS1
3035,B4DDD8
3035,B4E1C5
3039,HBA
3039,D1MGQ2
3043,D9YZU5
3043,HBB
3050,HBAZ
3054,HCFC1
3054,A6NEM2
3055,A8K4G3
3055,HCK
3059,HCLS1
3064,HD
3065,Q6IT96
3065,HDAC1
3066,HDAC2
3069,VIGLN
3069,A0A024R4E5
3069,B2R5V9
3070,A0A087WSW7
3070,F6XU50
3070,Q76H82
3070,Q0VGL2
3070,HELLS
3070,A0A0B4J1V9
3075,A0A0D9SG88
3075,A0A024R962
3075,CFAH
3077,F8W7W8
3077,B4DV50
3077,HFE
3082,HGF
3084,Q6PK61
3084,A6MW56
3084,A0A494C1F8
3084,A5YAK8
3084,B0FYA8
3084,E3SFM9
3084,Q7RTW3
3084,A0A494C0L9
3084,A0A494C114
3084,NRG1
3084,A6MW54
3084,A0A494C0Q4
3084,B0FYA7
3084,F6RJN6
3084,B0FWZ3
3084,Q7RTW5
3084,A0A494C1B5
3084,B7Z1E3
3084,B0FYA9
3084,A0A024QY88
3084,B7Z1D7
3084,A6MW55
3084,A0A494C0K4
3084,A5YAK6
3084,A0A494C1F5
3087,HHEX
3090,HIC1
3090,A0PJI1
3091,HIF1A
3091,D0VY79
3092,HIP1
3092,B4DK46
3093,B4DIZ2
3093,UBE2K
3093,B3KSH4
3094,A0A384NPU2
3094,HINT1
3096,ZEP1
3097,ZEP2
3098,HXK1
3098,B3KXY9
3098,P78542
3098,Q59FD4
3098,A8K7J7
3098,A0A024QZK7
3099,HXK2
3104,TZAP
3104,A8K291
3104,B2R702
3105,Q5SUL5
3105,B1PKY1
3105,B2R7U3
3105,HLAA
3106,HLAB
3106,E5FQ95
3107,Q6R739
3107,O19617
3107,Q95HC2
3107,HLAC
3117,A0A173ADG5
3117,Q8MH44
3117,DQA1
3119,Q5Y7D3
3119,Q5SU54
3119,DQB1
3119,Q5Y7D6
3119,Q5Y7A9
3122,DRA
3122,A0A0G2JMH6
3123,D7RIH8
3123,Q5Y7D1
3123,A0A224MM52
3123,X5DNQ0
3123,DRB1
3131,HLF
3133,A0A4E9D3W4
3133,O19682
3133,HLAE
3133,A8K8M6
3135,Q6DU14
3135,Q31611
3135,HLAG
3141,BPL1
3146,A0A024RDR0
3146,HMGB1
3148,HMGB2
3150,HMGN1
3150,Q6NSG7
3151,HMGN2
3156,HMDH
3156,A0A024RAP2
3159,Q5T6U8
3159,HMGA1
3161,HMMR
3163,HMOX2
3163,B3KSE0
3163,A0A087WT44
3164,NR4A1
3164,Q6ZMM6
3164,A0A024R126
3164,F5GXF0
3169,FOXA1
3170,FOXA2
3170,B0ZTD4
3172,HNF4A
3172,B9VVT8
3172,F1D8T0
3172,F1D8T1
3172,A0A087WXV4
3172,F1D8S2
3174,F1D8Q4
3174,HNF4G
3175,HNF6
3178,ROA1
3178,A0A024RAZ7
3178,A0A024RB53
3181,ROA2
3182,ROAA
3183,HNRPC
3184,A0A024RDF4
3184,A0A024RDB4
3184,HNRPD
3184,A1LU37
3185,A0A024R7T3
3185,HNRPF
3187,HNRH1
3187,A0A384MEJ3
3188,A0A384MDT2
3188,HNRH2
3189,B4DHY1
3189,A0A024QZK8
3189,HNRH3
3189,A0A024QZP1
3189,Q53F48
3190,HNRPK
3190,B4DUQ1
3191,Q6NTA2
3191,HNRPL
3192,HNRPU
3192,Q96BA7
3195,TLX1
3196,TLX2
3198,HXA1
3199,HXA2
3202,HXA5
3205,HXA9
3206,HXA10
3207,HXA11
3208,HPCA
3211,HXB1
3216,HXB6
3217,HXB7
3219,B3KPJ1
3219,HXB9
3221,Q86TF7
3221,HXC4
3221,A0A024RB51
3224,HXC8
3232,HXD3
3240,HPT
3240,Q6PEJ8
3240,A0A0C4DGL8
3241,O75544
3241,HPCL1
3241,Q6FGY1
3242,HPPD
3249,B7Z1L4
3249,A0A140VJK9
3249,HEPS
3251,HPRT
3251,A0A140VJL3
3265,RASH
3265,X5D945
3267,A0A0S2Z462
3267,A0A0S2Z3Y3
3267,A0A0S2Z444
3267,AGFG1
3267,A0A0S2Z3Z1
3268,A4D2D6
3268,AGFG2
3273,HRG
3275,A0A0S2Z3N3
3275,ANM2
3276,ANM1
3280,HES1
3281,HSBP1
3291,DHI2
3295,B3KSP2
3295,DHB4
3295,B2R659
3295,A0A0S2Z4J1
3297,HSF1
3298,HSF2
3298,Q9BS48
3299,HSF4
3299,A0A024R6X7
3300,DNJB2
3301,B7Z5C0
3301,DNJA1
3303,B3KTT5
3303,HS71B
3303,A8K5I0
3303,HS71A
3305,A0A1U9X7W7
3305,HS71L
3306,HSP72
3306,A0A024R6B5
3308,HSP74
3309,BIP
3309,V9HWB4
3310,A0A384NKX5
3310,HSP76
3310,B3KSM6
3312,V9HW22
3312,Q53HF2
3312,HSP7C
3313,A0A384P5G6
3313,GRP75
3315,V9HW43
3315,HSPB1
3316,HSPB2
3316,A8KAH6
3320,Q86SX1
3320,K9JA46
3320,HS90A
3326,A0A024RD80
3326,HS90B
3326,B4DGL0
3326,Q6PK50
3329,A0A024R3X4
3329,CH60
3336,A0A384N6A4
3336,CH10
3337,Q6FHS4
3337,DNJB1
3339,PGBM
3344,FOXN2
3347,HIS3
3350,A8K5W4
3350,5HT1A
3350,Q5ZGX3
3351,5HT1B
3351,A8K215
3351,X5D7I5
3356,5HT2A
3357,5HT2B
3358,5HT2C
3358,K9J958
3360,A0A2D3FAF9
3360,5HT4R
3362,5HT6R
3364,A4D2F2
3364,HUS1
3371,TENA
3371,B4E1W8
3371,J3QSU6
3371,Q4LE33
3376,Q7L4K8
3376,SYIC
3376,Q6P0M4
3383,A0A384MEK5
3383,ICAM1
3384,ICAM2
3384,Q6FHE2
3385,ICAM3
3385,A0A024R7C1
3385,K7ERN2
3394,IRF8
3397,ID1
3398,ID2
3398,Q53T66
3399,ID3
3416,A0A3B3ISG5
3416,IDE
3416,A0A7I2V2P6
3416,B3KSB8
3417,IDHC
3417,A0A024R3Y6
3426,G3XAM2
3426,CFAI
3426,B4DRF2
3426,A8K3L0
3426,Q8WW88
3428,IF16
3430,IN35
3433,Q05DN2
3433,IFIT2
3434,IFIT1
3437,IFIT3
3437,Q5T765
3437,A0A7P0T7D6
3440,IFNA2
3440,A0A7R8GUN5
3454,A0A494C0E2
3454,INAR1
3455,Q9BUA0
3455,INAR2
3458,IFNG
3458,A0A7R8GUN6
3459,A0A0S2Z3Y2
3459,INGR1
3459,A0A2R8Y4U4
3475,A4D0U1
3475,IFRD1
3476,IGBP1
3479,Q59GC5
3479,Q5U743
3479,Q13429
3479,IGF1
3480,IGF1R
3480,C9J5X1
3481,IGF2
3481,E3UN46
3482,MPRI
3483,ALS
3483,Q8TAY0
3484,IBP1
3485,C9JMY1
3485,IBP2
3486,B3KPF0
3486,IBP3
3487,IBP4
3487,A0A024R1U8
3488,IBP5
3489,IBP6
3490,IBP7
3516,SUH
3550,Q95HA6
3550,Q9UK43
3550,RED
3551,IKKB
3552,IL1A
3553,IL1B
3556,A8K6K4
3556,IL1AP
3557,A0A024R528
3557,IL1RA
3560,IL2RB
3562,IL3
3563,IL3RA
3566,IL4RA
3566,B2RBY1
3567,IL5
3568,Q8NHV7
3568,A0A024R2E8
3568,IL5RA
3569,B4DVM1
3569,IL6
3569,B4DNQ5
3569,B5MC21
3569,Q75MH2
3570,A0A087WTB5
3570,IL6RA
3570,A0N0L5
3572,IL6RB
3572,Q17RA0
3572,A0A0A0N0L2
3575,IL7RA
3576,IL8
3576,A0A024RDA5
3579,Q53PC4
3579,CXCR2
3581,IL9R
3586,IL10
3586,Q6FGW4
3587,I10R1
3593,IL12B
3595,B4DGA4
3595,B7ZB60
3595,I12R2
3595,A0A0A0MTN7
3596,IL13
3597,I13R1
3598,I13R2
3603,Q9UME6
3603,IL16
3604,TNR9
3607,FOXK2
3608,Q53FG3
3608,B4DY09
3608,ILF2
3608,F4ZW62
3609,ILF3
3609,A0A024R7C7
3611,ILK
3611,V9HWF0
3612,IMPA1
3612,A0A024R830
3612,A0A140VJL8
3613,IMPA2
3614,IMDH1
3614,Q6ZNB1
3614,B3KRZ3
3615,A0A384N6C2
3615,IMDH2
3619,INCE
3621,A0A0C4DFW2
3621,ING1
3622,ING2
3622,B2RA15
3624,A4D1W7
3624,INHBA
3625,INHBB
3628,INPP
3628,Q6IBG4
3630,INS
3630,I3WAC9
3635,SHIP1
3636,SHIP2
3638,A0A024RD68
3638,F5H6P3
3638,INSI1
3638,A4D2M9
3642,INSM1
3643,INSR
3645,INSRR
3646,EIF3E
3651,PDX1
3654,IRAK1
3654,D3YTB5
3655,ITA6
3656,IRAK2
3658,IREB2
3658,D3DW85
3659,IRF1
3659,Q6FHN8
3660,IRF2
3661,E2GIM7
3661,IRF3
3661,E2GIM9
3661,E2GIM6
3661,E2GIM5
3661,E2GIM8
3661,M0QYT9
3662,IRF4
3663,IRF5
3663,B7Z1M2
3663,C9JAU6
3663,A0A0G2USB5
3664,IRF6
3664,G0Z349
3665,A0A024RCA2
3665,IRF7
3665,M9RSF4
3665,B4E1B1
3667,IRS1
3670,ISL1
3672,ITA1
3673,ITA2
3674,ITA2B
3675,A0A140VJM0
3675,ITA3
3676,ITA4
3678,B2R627
3678,ITA5
