gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
5915,67220,4.5,564.5,0,3.5,0,8,0,0,5.5,110,1786,5424,7840,9063,4,4.5,0,5,4,4
64845,829025,37,476025.5,0,2.5,0,10,0,0,38,48,146,259,582,2136,11.5,37,0,8,3,8
23586,80258,16.5,50388.5,0,8,0,15.5,0,0,17.5,516.5,4431,10347,15079.5,17561.5,17.5,16.5,0,5,2,2
819702,2540112,1,0,0,1,1,21,0,0,2,3.5,12.5,71,231.5,525.5,0,1,0,4,3,3
2542727,173175,2.5,18003.5,0.5,1.5,0.5,10.5,0,0,3.5,7,15,33,75,197,0.5,2.5,0,8,4,4
54951,729250,8,5212.5,0,5.5,0,16,0,0,9,99,3033,10307.5,15334,17718.5,18,8,0,4,5,5
855067,399362,5.5,80,0,5,0.5,17,0,0,6.5,139,706.5,2092.5,6148,14090,18.5,5.5,0,8,4,4
176468,101256499,1.5,0.5,0,1,0.5,10.5,0,0,2.5,7,23,83.5,147,252,0,1.5,0,19,1,1
42985,35679,4.5,3631.5,0.5,3.5,0.5,10,0,0,5.5,7.5,23.5,84.5,255,645,11,4.5,0,26,0,0
8537,842956,1,0,0,1,1,18.5,0,0,2,48.5,1137.5,4690.5,7399,8938.5,0,1,0,4,4,4
851576,33982,10,13425.5,0,7.5,0,18,0,0,11,81.5,1060,2308,4781.5,10928.5,48.5,10,0,3,9,9
5721,67500,9,4124.5,0,7.5,0,16.5,0,0,10,176.5,2659.5,6892.5,13146,16895.5,31,9,0,8,3,3
1105,22376,4,858,0,4,0,16.5,0,0,5,340.5,2886.5,6374,11427.5,15527,3,4,0,5,2,2
8622104,177295,1,0,0,1,1,3,0,0,2,4,5.5,5.5,5.5,5.5,0,1,0,12,4,6
821463,5075,2,23761,0,1.5,0,17.5,0,0,3,11.5,132.5,1992.5,5689,8807.5,0,2,0,26,0,0
823744,553158,1,0,0,1,1,18.5,0,0,2,12,136.5,2389.5,6007.5,8476,0,1,0,3,13,13
5688,446588,28.5,256022,0,16,0,16,0,0,29.5,851,4795,9417.5,14417.5,17476.5,314,28.5,0,9,1,1
240028,945483,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,4,7,7
167838,825530,4.5,6528.5,0,4,0.5,9,0,0,5.5,90.5,1075,4777.5,6682,8632.5,3.5,4.5,0,3,8,8
829636,3685,6,21976,0,4.5,0.5,18.5,0,0,7,300,3301.5,6458.5,8458.5,9555,3,6,0,9,1,1
41235,132228,1.5,6.5,0,1.5,0.5,17.5,0,0,2.5,28,670,3419,6159.5,8703.5,0,1.5,0,11,1,1
824955,146050,2,11698,0,1.5,0.5,19,0,0,3,11.5,49.5,412,3414.5,6546,0,2,0,3,24,24
850934,23759,7.5,17247.5,0,5,0,16,0,0,8.5,283.5,3980.5,8276.5,14424.5,17345.5,1.5,7.5,0,5,5,6
80014,32974,2.5,19,0.5,2.5,0.5,8.5,0,0,3.5,31,1242.5,4803,6814,8734,1.5,2.5,0,26,0,0
67030,2322,3.5,363.5,0.5,3.5,0.5,8.5,0,0,4.5,132,1871,5577,7880,8862,1.5,3.5,0,8,2,4
3376,440730,12,32963.5,0,6.5,0.5,15.5,0,0,13,800,7467,14240.5,16986,18369.5,32.5,12,0,8,1,1
54537,2354,4,631,0,3.5,0,15,0,0,5,233.5,3807.5,10786.5,15489.5,17855.5,2,4,0,6,6,6
51339,16179,2.5,2362.5,0,2.5,0,16.5,0,0,3.5,141,2064,7041.5,13418.5,16979,0.5,2.5,0,4,2,2
816297,828165,3,585670.5,0,1.5,0.5,18,0,0,4,6,34,83.5,1008.5,6329,0,3,0,5,1,1
128710,34748,3.5,61.5,0,3.5,0,8.5,0,0,4.5,74,1333.5,5048,7540.5,8806.5,3,3.5,0,3,5,5
856470,854335,4,2260,0,3.5,0,17.5,0,0,5,87,1290.5,4431.5,10396,15457.5,4,4,0,3,3,3
8774,818479,3.5,239,0.5,3.5,0.5,8,0,0,4.5,337,2185.5,5303.5,7369,8820,3,3.5,0,5,2,2
850800,23552,4.5,8342,0,3,0.5,16.5,0,0,5.5,117.5,3220,7408,11674.5,16248,0.5,4.5,0,5,3,3
43656,8289,16.5,10565,0,10,0.5,16.5,0,0,17.5,679.5,4247.5,7509,10907,15494.5,116,16.5,0,26,0,0
53379,14105,2.5,59717,0,2,0.5,18,0,0,3.5,23.5,89,781.5,4812,8475,0,2.5,0,4,2,2
6000,59109,3.5,87928,0,2.5,0,17,0,0,4.5,31,317.5,4220,10902.5,15553.5,0,3.5,0,11,1,1
51138,177436,19.5,23378,0,9.5,0.5,17,0,0,20.5,470,3753.5,6701,8565.5,9377.5,121.5,19.5,0,9,4,4
109910,375748,1,0,0,1,1,16,0,0,2,17,352.5,5383.5,11794.5,16201.5,0,1,0,4,6,8
334,23043,7.5,6719.5,0,6,0,15,0,0,8.5,620.5,5187,11519.5,15825,18038.5,1.5,7.5,0,4,2,2
24790,852479,3.5,154,0.5,3.5,0.5,9,0,0,4.5,617,1682,3065,6775.5,8454.5,2.5,3.5,0,6,5,5
825835,828934,4.5,53,0,1.5,0.5,13.5,0,0,5.5,9,11,28,86.5,215.5,0.5,4.5,0,3,4,4
852433,854806,11.5,11910,0,6.5,0,17,0,0,12.5,679.5,2906,5932.5,13476.5,16827.5,8.5,11.5,0,26,0,0
842281,173512,1.5,27842,0,1.5,0.5,20.5,0,0,2.5,14,45.5,176,455.5,834.5,0,1.5,0,3,6,6
856514,51665,6,768,0,4.5,0,16.5,0,0,7,117,2511.5,7313,13239,16980.5,4,6,0,5,6,8
3964,51277,5.5,13375,0,4,0,16,0,0,6.5,145,3253,9453.5,14015,17125.5,1,5.5,0,10,1,1
856023,83695,14,14744,0,9.5,0,16,0,0,15,268,3236,9282,15213.5,17526.5,25,14,0,5,4,5
855497,853806,11.5,1137.5,0,10.5,0,17,0,0,12.5,679,2838,5356.5,12494,16431,49,11.5,0,3,6,6
8558,10443,2,191,0,2,0,15.5,0,0,3,70.5,1607,8694.5,13794.5,17141.5,0,2,0,4,4,5
821806,40517,2,23628.5,0,2,0.5,9.5,0,0,3,15.5,95.5,427.5,3194.5,6345,0.5,2,0,5,4,5
7270,855006,3,1915.5,0,3,0,16,0,0,4,427.5,3725.5,8502.5,14567,17491.5,0,3,0,26,0,0
853876,5119,7,28860.5,0,4.5,0,16.5,0,0,8,602.5,2563,7789,14325,17057.5,6.5,7,0,8,1,1
832,43656,10,29973,0,7,0.5,16.5,0,0,11,635.5,4095.5,6974.5,10780.5,15461,15.5,10,0,5,6,6
57761,832424,12,33246,0,7.5,0.5,17.5,0,0,13,612,4235.5,6546,8757,9839,5,12,0,3,19,19
84619,850530,7.5,1056,0,6.5,0.5,16,0,0,8.5,178.5,3347,7896,13768.5,17093.5,7.5,7.5,0,3,27,27
39432,341,1.5,0,0,1.5,1,9,0,0,2.5,8.5,132,2706.5,6867.5,8405.5,0.5,1.5,0,5,2,2
51566,389119,1,0,0.5,1,1,8.5,0,0,2,11,728,4301.5,7257,8563,0,1,0,26,0,0
4267,40032,2,18,0,2,0.5,18,0,0,3,605.5,3209.5,5844.5,7921.5,9276,1,2,0,8,2,2
3251,24516,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,10,2,2
855515,7566,6.5,1007.5,0,4.5,0.5,17,0,0,7.5,121.5,1330,3380,10465,14776.5,12.5,6.5,0,7,2,2
22906,9097,36,120030,0,16.5,0,15.5,0,0,37,1099.5,6901.5,12599.5,16276.5,18387.5,301.5,36,0,7,2,3
853504,222389,7.5,1478,0,6.5,0,16,0,0,8.5,151,2920.5,7798.5,13673,17052,14.5,7.5,0,3,7,7
851692,2242,4.5,68108.5,0,3.5,0,16.5,0,0,5.5,1132.5,5468,9943,15289.5,17643.5,1.5,4.5,0,3,14,14
27316,59035,20,42564,0,10.5,0,16,0,0,21,589.5,3962.5,8760.5,14133,17196.5,45,20,0,3,3,4
175024,851135,2.5,0,0,2.5,0.5,21,0,0,3.5,9,37.5,1117,4652,7594,3,2.5,0,9,1,1
201292,15904,3,1665.5,0,3,0.5,16,0,0,4,306,3495,7224,10952.5,15039.5,0,3,0,6,4,4
6591,838946,5.5,1758.5,0,5.5,0,18.5,0,0,6.5,487,3852,6958,8640.5,9506,4.5,5.5,0,3,16,21
5315,79791,23.5,127520,0,13,0,14.5,0,0,24.5,1753,7986.5,14025,17174,18766,42.5,23.5,0,9,4,4
6421,850388,26.5,187900.5,0,11,0.5,16,0,0,27.5,1122.5,4905,8924,14246.5,17371.5,63.5,26.5,0,5,2,2
852097,44747,4,62982,0,3,0,18,0,0,5,69,573.5,2605,6784.5,9248,1.5,4,0,4,1,1
12043,89941,10,122155.5,0,5.5,0,15.5,0,0,11,739.5,4402.5,10642.5,14789.5,17545,4.5,10,0,7,1,4
84073,51078,1,0,0.5,1,1,8.5,0,0,2,5.5,292,3250.5,5925,8084,0,1,0,10,1,1
31140,17122,1,0,0,1,1,18.5,0,0,2,5,10.5,42,938.5,5057.5,0,1,0,4,4,4
51646,191402,5.5,6285.5,0,4,0.5,9,0,0,6.5,113.5,1805.5,5427,7753.5,8961.5,11,5.5,0,5,3,5
3276,815840,33.5,129342.5,0,11,0,17,0,0,34.5,1049,4581.5,7368.5,8949.5,10123.5,65.5,33.5,0,4,16,16
37603,174894,3.5,49983.5,0,2,0.5,19.5,0,0,4.5,20.5,61.5,229.5,573.5,1168,1,3.5,0,5,12,12
948266,2703426,1,0,0,1,1,9,0,0,2,45.5,826,4568,7512,8627,0,1,0,4,2,2
3565846,173163,1,0,0.5,1,1,1.5,0,0,2,2.5,2.5,2.5,2.5,2.5,0,1,0,6,5,6
851025,944906,6,347.5,0.5,5,0.5,9,0,0,7,48.5,939,1974.5,4309,7586.5,18,6,0,4,3,3
326128,834878,7,4300.5,0,5,0.5,18.5,0,0,8,29,76,271,1153.5,4870,26.5,7,0,3,8,8
51619,853868,19,24606.5,0,9,0,16,0,0,20,637.5,4901.5,9589.5,15107.5,17604.5,11.5,19,0,5,2,2
5935,38540,7,24793.5,0.5,5.5,0.5,8,0,0,8,299,3169,5878,8066.5,9040.5,5.5,7,0,11,1,1
10370,4868,5.5,8884.5,0,5,0,15,0,0,6.5,362.5,4833.5,11444.5,16055,18063.5,1,5.5,0,7,2,2
33897,850919,9,950,0,7.5,0.5,18.5,0,0,10,617.5,1726.5,3190,7128,9126.5,42,9,0,6,5,6
8027,853990,8.5,23185.5,0,5.5,0.5,16.5,0,0,9.5,364.5,3937.5,8287,11072.5,15512.5,9.5,8.5,0,6,1,1
831986,147687,1.5,4603.5,0,1.5,0.5,17.5,0,0,2.5,53,861,4788,7747,10713,0,1.5,0,7,1,1
852525,269713,1,0,0,1,1,16.5,0,0,2,63,775,6645,13344.5,16605,0,1,0,3,9,9
20682,2271,4.5,1264.5,0,3.5,0,16.5,0,0,5.5,167.5,2629,5898,10579,15098,0.5,4.5,0,3,10,10
176468,22194,1,0,0,1,1,18.5,0,0,2,9,39.5,1264,4639,7255.5,0,1,0,10,2,2
17260,4326903,1.5,11831.5,0.5,1,0.5,9.5,0,0,2.5,4,8,204.5,2490.5,5892,0,1.5,0,9,4,5
855950,55689,28,49163.5,0,11,0,16,0,0,29,681,5211.5,10970.5,16063.5,17804.5,48,28,0,4,3,4
853529,175546,11.5,35401.5,0,4,0.5,19,0,0,12.5,245.5,1553,3501,7028.5,8589,6.5,11.5,0,8,1,1
819125,374659,1.5,17512,0,1.5,0.5,18.5,0,0,2.5,19,687,4229.5,7147,8782,0,1.5,0,4,9,9
850347,19017,15,61076,0,10.5,0,16,0,0,16,186,2094,8585.5,15059,17367,83.5,15,0,5,10,10
5991,827145,3.5,25443,0,2.5,0,17,0,0,4.5,107.5,1878.5,5537.5,8076.5,10138.5,0.5,3.5,0,9,1,1
1053,851114,10,5282.5,0,7.5,0,16,0,0,11,280,3760.5,8332,14221,17323.5,9.5,10,0,3,6,6
1027,12043,29,160523.5,0,11.5,0,15.5,0,0,30,1065.5,5425.5,11278,15290.5,17885.5,61.5,29,0,5,2,2
4176,9647,31,670117.5,0,11.5,0,14.5,0,0,32,1637,5943,11434,15951.5,18442.5,98.5,31,0,26,0,0
174826,84060,2,663.5,0,1.5,0.5,17,0,0,3,24.5,810,4612,7491,9080.5,0,2,0,8,2,2
852712,852606,4.5,3532.5,0,3.5,0.5,17,0,0,5.5,631.5,2370,5023.5,12007,16379.5,2.5,4.5,0,3,15,15
13435,320558,3,56752,0.5,2,0.5,9,0,0,4,13,68,985.5,4615,7707,0.5,3,0,4,3,3
850401,114505,11.5,8551,0,6.5,0,9,0,0,12.5,740,1780,3495,7074,8550,46,11.5,0,4,5,5
856863,2542837,19,1167.5,0,11,0,19,0,0,20,157,1385,2766.5,6525.5,8581.5,165,19,0,6,3,3
10549,51596,5.5,1635.5,0,5,0.5,15.5,0,0,6.5,342,3331,9106,14080.5,17157,2,5.5,0,2,7,7
19185,81840,2.5,68456.5,0.5,2,0.5,9,0,0,3.5,44.5,260.5,2872.5,6256.5,8248.5,0,2.5,0,4,3,4
1831,12322,6.5,15414.5,0,5.5,0,16,0,0,7.5,513,4216.5,7934.5,12982.5,17265.5,3.5,6.5,0,26,0,0
850990,8677,5,773.5,0.5,5,0.5,8.5,0,0,6,754,3351,5865,7865,8982.5,10,5,0,26,0,0
60,818407,50.5,605864,0,11.5,0,9,0,0,51.5,1855.5,5306,7613,8817.5,9527.5,114.5,50.5,0,3,8,8
20128,79813,9.5,18473.5,0,7,0,16,0,0,10.5,599.5,4026,8034.5,13112.5,16218,24.5,9.5,0,5,1,1
3628,514,2.5,952.5,0,2.5,0.5,16,0,0,3.5,163.5,3066.5,9030,13877,16888,0,2.5,0,26,0,0
947466,178494,1.5,0.5,0,1,0.5,10.5,0,0,2.5,6.5,16.5,29,51,96.5,0,1.5,0,7,1,1
10514,79364,25,14029.5,0,11.5,0,15.5,0,0,26,1016,5874,11967.5,16273,18173.5,128.5,25,0,26,0,0
178904,9959,1,0,0,1,1,10,0,0,2,9.5,768.5,3665,6029.5,8062,0,1,0,6,2,3
8761,171727,17,34149,0.5,10,0.5,8,0,0,18,937.5,4430,6950,8608.5,9347,37,17,0,26,0,0
91404,818860,2.5,82816,0,1.5,0,17,0,0,3.5,66,437.5,3955,7133.5,12705.5,0,2.5,0,6,7,7
830095,423455,6,130376,0.5,2,0.5,11,0,0,7,19,50,140.5,384.5,617,2.5,6,0,8,5,6
55016,48,2.5,1603.5,0,2.5,0,16,0,0,3.5,32.5,987,7736.5,13608.5,16967,0,2.5,0,5,1,1
176866,824343,3,47326.5,0,1.5,0.5,20.5,0,0,4,28.5,62.5,124,279.5,619.5,0,3,0,9,1,1
6871,835115,17,79853.5,0,12.5,0,17,0,0,18,508.5,4557.5,7662,9028.5,10379,37,17,0,6,2,2
855407,54453,2,365.5,0,2,0.5,17,0,0,3,93.5,1241.5,4841.5,11563,16043,0.5,2,0,6,5,6
1448,824510,6,256946,0,2.5,0,18,0,0,7,71.5,1582,5102.5,7269.5,9158,0,6,0,3,4,4
149371,855412,8,3126.5,0,6,0,16.5,0,0,9,105,2737.5,7260.5,12054.5,16312,15.5,8,0,3,9,9
39156,55731,3,5758,0,3,0,18,0,0,4,61,1302,5205,7748.5,9146,0.5,3,0,2,8,9
6433,32088,2.5,6753,0,2.5,0,18.5,0,0,3.5,53,816,4296,6996.5,9060,0,2.5,0,6,1,1
2540806,47762,1,0,0,1,1,18.5,0,0,2,5.5,13,32.5,168,1978.5,0,1,0,26,0,0
2538816,856830,14,31083,0,8.5,0,18.5,0,0,15,609,1715.5,3144.5,6947,8688,42.5,14,0,3,10,10
94198,179526,2,150260,0,1.5,0.5,17,0,0,3,21,611.5,4339,7510.5,9085,0,2,0,6,1,1
855603,853048,6,11,0,6,0,17.5,0,0,7,112.5,1636.5,3969.5,8933,14849,12,6,0,5,1,1
842956,32483,1,0,0,1,1,21,0,0,2,9,28.5,124,394.5,848.5,0,1,0,3,14,14
3569,17261,1.5,1001,0,1.5,0.5,17,0,0,2.5,10.5,131,1559,9343,14565,0,1.5,0,10,1,1
58805,830556,2.5,24136.5,0,2,0.5,18,0,0,3.5,92.5,2021,5549,8051,9522.5,0,2.5,0,6,1,1
853708,182861,1.5,0,0,1.5,0.5,16,0,0,2.5,570,1869,5422,12541,16689.5,0.5,1.5,0,8,5,5
852766,4961491,18,9068.5,0,9.5,0.5,16,0,0,19,213.5,3994,10399,15364.5,17651.5,135,18,0,10,1,1
854394,33638,1.5,39379,0,1.5,0.5,18.5,0,0,2.5,13,65.5,905.5,2403.5,6802.5,0,1.5,0,4,1,1
513,2539432,9,15491.5,0,6,0.5,17.5,0,0,10,676.5,3331,5875,7895,9107.5,22,9,0,2,26,26
853255,831441,12,230678.5,0,4,0,18,0,0,13,926,1953,3515.5,7435.5,9868.5,7.5,12,0,3,15,15
850624,177397,2.5,11831.5,0,2,0,19,0,0,3.5,14,687,1771.5,3278.5,7070,1.5,2.5,0,10,3,3
5690,841223,26.5,23878.5,0,15,0.5,19.5,0,0,27.5,538,4244.5,7079.5,8582,9420.5,317,26.5,0,10,1,1
9687,814818,1.5,4603.5,0,1.5,0.5,17,0,0,2.5,260,2638.5,6542,8925.5,11213,0,1.5,0,4,7,8
854328,5742,6.5,1469,0,6.5,0.5,16.5,0,0,7.5,651.5,3203,8112.5,14354,17163.5,23,6.5,0,26,0,0
677,2077,2,108,0,2,0,15,0,0,3,119.5,2865.5,10438.5,15485,17855.5,0.5,2,0,3,14,14
820391,48071,4,4781,0,3,0.5,20,0,0,5,41,170.5,397.5,914,4040,6,4,0,5,5,7
172264,853771,2,28132.5,0,1.5,0.5,18,0,0,3,36.5,290.5,1656.5,3409.5,7583.5,1,2,0,6,2,2
839332,5256,1.5,0,0.5,1.5,0.5,9,0,0,2.5,4.5,101,2214,5685,7886,0.5,1.5,0,8,1,1
2130,10615,41.5,132905,0,14.5,0,15,0,0,42.5,1389,7528,12797.5,16652,18547,87,41.5,0,5,15,17
1028,853649,12,5421,0,11.5,0,16,0,0,13,956,5247,9873.5,15642,17772,25,12,0,3,25,25
6201,282312,33.5,9854,0,20,0,15,0,0,34.5,1019,7045.5,13118,16688,18344.5,537.5,33.5,0,6,3,3
3670,6334,4,16463,0.5,3.5,0.5,8,0,0,5,250,2617,6277.5,8351.5,9196.5,5,4,0,26,0,0
1856,854834,26,149141,0,10,0,16.5,0,0,27,1059,5554.5,9296.5,12464,16732.5,32.5,26,0,6,1,1
81620,11152,16,13254.5,0,10,0,16,0,0,17,485,3873,8703,14710,17362.5,30,16,0,4,3,3
163590,76007,7,23398.5,0,6.5,0,15.5,0,0,8,957,4392,9846.5,15243.5,17786.5,8,7,0,4,8,8
57511,183243,6,2411,0.5,4,0.5,8.5,0,0,7,47,1078,4224,6275,8241,11,6,0,7,3,3
855993,7780,1.5,358.5,0.5,1.5,0.5,8.5,0,0,2.5,11.5,226.5,3136,5774.5,7877.5,0,1.5,0,26,0,0
362036,360643,1,0,0.5,1,1,1.5,0,0,2,2.5,2.5,2.5,2.5,2.5,0,1,0,5,1,1
2539495,842807,2,12191,0,1.5,0.5,21.5,0,0,3,16.5,38,92,189,478,0,2,0,26,0,0
25522,12361,3,73143.5,0,2.5,0,17,0,0,4,15,217,3566,10685,15243,1,3,0,3,13,16
4605,854525,12,15072,0,8.5,0,15.5,0,0,13,1222,5786.5,9672.5,15351.5,17867.5,18.5,12,0,10,3,3
851084,54540,3,129.5,0,2.5,0,16.5,0,0,4,340.5,3021.5,7978.5,14201,17313,1.5,3,0,5,2,2
177415,2475,32,176497.5,0,9.5,0.5,17.5,0,0,33,1021.5,4753,7384.5,8908.5,9762.5,49.5,32,0,26,0,0
65983,380064,1,0,0,1,1,17,0,0,2,87,733.5,3663,7792,14508.5,0,1,0,6,2,2
124404,851660,12,2323.5,0,10,0,16.5,0,0,13,642.5,1909,5783.5,12799,16552.5,73,12,0,2,6,6
50618,55161,12,24638,0,10,0,16,0,0,13,1110,6622.5,12105,16117.5,18163.5,7,12,0,3,10,12
855630,855558,6,13105,0,4,0.5,17.5,0,0,7,54.5,1029,3606,8367.5,14907,3.5,6,0,3,3,3
172353,176348,1,0,0,1,1,10,0,0,2,6.5,14.5,62,137.5,412.5,0,1,0,6,2,2
51382,314623,7.5,3779.5,0,3.5,0.5,16,0,0,8.5,30.5,1232,4779.5,9412,14167,8,7.5,0,4,2,3
23770,84726,34,132953.5,0,15,0,15.5,0,0,35,1904,8226,13080,16616,18440.5,92.5,34,0,10,6,6
1144,123,1.5,317.5,0.5,1.5,0.5,9,0,0,2.5,6,16.5,640.5,4242.5,6415.5,0,1.5,0,4,8,8
174447,173441,1,0,0,1,1,9.5,0,0,2,11,12,24,231,2444.5,0,1,0,6,2,3
852547,375791,15.5,62276.5,0,7,0.5,16,0,0,16.5,266.5,2484.5,7735.5,14036,17238.5,28,15.5,0,3,5,5
831303,33937,2.5,12855,0,1.5,0,11,0,0,3.5,6,16,42,117,329,0,2.5,0,9,1,1
5564,5049,7.5,18981.5,0,6.5,0,16,0,0,8.5,259,3769,10914.5,15576.5,17873.5,13,7.5,0,26,0,0
38516,827302,4,58923.5,0,2.5,0,19.5,0,0,5,49.5,133.5,361,1034.5,4415,0,4,0,4,3,3
42305,54509,5.5,408239,0,2,0.5,17,0,0,6.5,24,241.5,2401.5,8635.5,14032,1,5.5,0,3,6,7
7414,850590,14.5,18669,0,11,0,15.5,0,0,15.5,1139,6222,12113,16418,18216.5,15.5,14.5,0,5,19,19
853167,653602,27,140569.5,0,9.5,0.5,16,0,0,28,766,2663.5,9394.5,14589,17365.5,123.5,27,0,3,11,11
2542723,851066,1.5,0,0.5,1.5,0.5,9,0,0,2.5,26,802.5,3150.5,6889,8364.5,0.5,1.5,0,7,3,5
32279,123591,1,0,0,1,1,17,0,0,2,70.5,2053,6919,11494,16207.5,0,1,0,3,4,4
175802,79949,2.5,11831.5,0,2,0,15.5,0,0,3.5,123,1714.5,7501.5,13134,17064,1,2.5,0,26,0,0
854928,98758,3,4197.5,0,3,0,17.5,0,0,4,64,1150,2130.5,6501,13301.5,2,3,0,5,4,4
361970,31872,2,132361,0,1.5,0.5,16.5,0,0,3,19.5,380,3669.5,7661,13901.5,0,2,0,3,16,16
824781,54206,8.5,56637.5,0,7,0,18,0,0,9.5,463,3800.5,6237,8365.5,9624,8,8.5,0,5,7,9
7225,79269,5,43469,0,3.5,0,15.5,0,0,6,174.5,2932,10272.5,15537.5,17747,3,5,0,2,4,5
92856,25012,2.5,35492.5,0,1.5,0,17.5,0,0,3.5,127,1368.5,4829,7431,11069.5,0.5,2.5,0,6,1,1
5465,2635,8,12681,0,6,0.5,15.5,0,0,9,541.5,4213,9620.5,14250,17145,7.5,8,0,8,4,4
13489,188455,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,3,5,5
835875,221481,2,0,0,2,0.5,17.5,0,0,3,115.5,1846,5355.5,7904,9292.5,1.5,2,0,2,3,3
1739,3098,22.5,171930.5,0,8,0,15.5,0,0,23.5,950.5,6454.5,12714.5,16429,18195,16,22.5,0,4,4,4
191026,15162,1,0,0,1,1,16.5,0,0,2,23,263.5,3014.5,8470.5,13992,0,1,0,5,7,7
945033,398652,1,0,0.5,1,1,9,0,0,2,84,96.5,195.5,1826.5,6461,0,1,0,26,0,0
177073,7016,3.5,40886,0,2,0,18,0,0,4.5,99,1611.5,5304.5,7749.5,8956,1,3.5,0,10,5,5
855934,837530,26.5,31840,0,7,0.5,20.5,0,0,27.5,744,1885.5,4118.5,7567.5,8711.5,122,26.5,0,3,13,13
30951,9164899,3.5,4274.5,0,3.5,0,17,0,0,4.5,67.5,1022,5306.5,9761,15347,3.5,3.5,0,6,3,3
855025,10973,8,1937.5,0,6.5,0,16,0,0,9,963,4517.5,11300,15754.5,17749,9.5,8,0,26,0,0
855993,839257,1,0,0.5,1,1,3.5,0,0,2,3.5,4,4.5,5,5.5,0,1,0,2,4,4
827857,64465,4,5907.5,0,2.5,0,10,0,0,5,30,93.5,224.5,473.5,722.5,1,4,0,4,2,2
172737,26268,12,856783,0,2,0,17,0,0,13,140.5,1917.5,5565,8107.5,9838.5,1,12,0,7,1,1
84791,2540557,3.5,102093.5,0,2,0.5,17.5,0,0,4.5,39,941.5,4727.5,7625.5,9807,2,3.5,0,4,1,1
827086,854226,2.5,0,0,2,0.5,9.5,0,0,3.5,9.5,602,1702,3030.5,6755,2,2.5,0,7,2,2
2541612,818730,2.5,24501,0,2,0,20,0,0,3.5,13,30,111.5,326.5,755.5,0,2.5,0,4,2,2
694,856566,5,7926,0,4,0,16.5,0,0,6,123,2758,7712.5,11954,16502,1,5,0,4,10,10
10603,842113,4,115,0,4,0.5,18.5,0,0,5,180,2522.5,5725.5,8078,9524,5,4,0,4,11,11
25150,100716985,1,0,0.5,1,1,11.5,0,0,2,3,5,7,10.5,27.5,0,1,0,9,1,2
2001,856919,28.5,87074.5,0,8,0,15.5,0,0,29.5,858,4339.5,8988.5,14951,17590.5,159,28.5,0,4,5,5
10472,842288,3.5,282,0,3.5,0,18,0,0,4.5,76.5,1463,4953.5,7583.5,9333,0.5,3.5,0,5,3,3
9343,34403,58.5,102826,0,12,0,16.5,0,0,59.5,1184,4785,7413.5,10273,14784.5,315.5,58.5,0,5,9,9
7251,2542727,28.5,227807.5,0,10,0,17,0,0,29.5,1008,4878.5,7527,8867.5,9716,43,28.5,0,6,1,1
851841,174478,8.5,8518,0,5,0.5,18.5,0,0,9.5,50.5,1026,3258,7008,8478.5,33,8.5,0,4,1,1
828163,23179,2,34.5,0,1.5,0,8.5,0,0,3,69.5,928.5,4644.5,7285.5,8650,0,2,0,5,7,8
852888,42819,11,14986.5,0,7.5,0,18,0,0,12,662,1911.5,4253.5,7819,9527.5,45.5,11,0,5,6,6
38693,838501,14.5,209638,0.5,3.5,0.5,10,0,0,15.5,55,230,484.5,715.5,1467,24,14.5,0,4,9,9
4233,838564,14,32209.5,0,9,0,17,0,0,15,985.5,4332,7130,8813,11343.5,28,14,0,7,1,1
23704,391104,1.5,2224,0,1.5,0.5,15.5,0,0,2.5,95,2806.5,10041.5,14395.5,17413.5,0,1.5,0,3,4,4
853714,23528,23.5,10089,0,13.5,0,16,0,0,24.5,1192.5,5555,9249,15147,17680,67.5,23.5,0,5,4,4
2541688,444546,2.5,106455,0,1,0.5,19,0,0,3.5,88,105,210.5,1859.5,6544.5,0,2.5,0,3,20,20
55684,172536,3.5,31454.5,0,3,0.5,16,0,0,4.5,184,2572.5,5841.5,8189,11464.5,0.5,3.5,0,7,1,1
45827,23179,2,11865.5,0,1.5,0,17,0,0,3,91.5,1030,4993.5,8087,12106.5,0,2,0,3,7,8
2541683,855891,3,348,0,3,0.5,9.5,0,0,4,9.5,918.5,1915,4335.5,7659.5,3.5,3,0,3,2,2
31376,7354433,3,9,0,2,0,13,0,0,4,7.5,21,50.5,163.5,555,0.5,3,0,13,1,1
55643,837805,6,23592.5,0,5,0,17,0,0,7,441.5,3860,7442.5,9054.5,10529.5,9,6,0,5,1,1
851092,130507,4.5,2855,0,4,0,16.5,0,0,5.5,129,2184,8173,14885.5,17430.5,3,4.5,0,5,4,4
818589,34138,2.5,5.5,0,1.5,0,10.5,0,0,3.5,6.5,20.5,112,363,1007,1,2.5,0,4,1,1
829826,11607,2.5,91911.5,0.5,2,0.5,10,0,0,3.5,23,119,373,623,1329,0.5,2.5,0,26,0,0
